名称,状态,最优步数,类型
new666,18023274725389184,-1,0
new764,21401446581604736,5,0
new667,19149174632231808,-1,0
new203,18023283046896512,-1,0
new63,21402581549474592,9,0
new75,21402580475732768,10,0
new363,21437765921563424,8,0
new695,18023274724340608,-1,0
new493,18297088536832896,-1,0
new530,18023816670571136,-1,0
new278,18023283045847936,-1,0
new604,19149441983056736,-1,0
new789,18297320454581088,-1,0
new196,18023283046601600,-1,0
new205,18023283046585216,-1,0
new275,18024382558212736,-1,0
new534,18023283029774976,-1,0
new536,18023283029807744,-1,0
new195,18024916182750080,-1,0
new267,18024916182717312,-1,0
new744,19423220361356128,-1,0
new251,18023275798827904,-1,0
new658,18023274725094272,-1,0
new664,18023274725086080,-1,0
new675,18023274691531136,-1,0
new57,21437765912904512,5,0
new347,21691203368340288,10,0
new358,21437765912912704,6,0
new360,21401482045762368,7,0
new317,20830560616469376,16,0
new341,20830560616473472,-1,0
new77,21401480972741440,10,0
new154,21401482046516032,9,0
new178,21401480972774208,10,0
new65,21401482046483264,9,0
new58,21401482046475072,8,0
new138,21401482046507840,8,0
new357,21675260425022272,8,0
new390,21691203368823616,10,0
new392,21691203368831808,10,0
new404,21675260425055040,8,0
new569,21401489294232384,9,0
new609,21401489294265152,9,0
new736,21691210616589120,11,0
new359,21437765913174848,7,0
new56,21675260424760128,7,0
new356,21675260424774464,8,0
new342,20830560616993664,-1,0
new387,20830560617026432,-1,0
new718,21675267672531776,9,0
new391,21691203369388864,10,0
new508,18297088536832864,-1,0
new701,18297336023634816,-1,0
new750,19149441982346112,-1,0
new776,19423220361704320,-1,0
new605,19149441983067008,-1,0
new615,19149441983056768,-1,0
new686,18297320454566784,-1,0
new762,18297336024118144,-1,0
new763,18297336024126336,-1,0
new783,18297336024085376,-1,0
new784,18297336024093568,-1,0
new791,18297320454581120,-1,0
new647,19149441983165312,-1,0
new747,19423220361606016,-1,0
new497,18024409650514752,-1,0
new775,18297320454861696,-1,0
new792,18297320454828928,-1,0
new612,19423220361343872,-1,0
new746,19423220361356160,-1,0
new132,19150309558061920,-1,0
new299,18024409651047264,-1,0
new509,18059594023136096,-1,0
new482,18297595063790432,-1,0
new484,18060100552125280,-1,0
new153,19150309557822304,-1,0
new401,19150309557799776,-1,0
new421,19185493929911136,-1,0
new804,18023557630898816,-1,0
new805,18023557630866048,-1,0
new289,18024409650522976,-1,0
new311,18024375291308896,-1,0
new495,18024409650514784,-1,0
new645,18023542078419840,-1,0
new682,18023542078387072,-1,0
new177,19150275198083936,-1,0
new131,19149210062498656,-1,0
new53,21437765912904448,4,0
new558,21401446587863424,7,0
new563,21401446587877760,10,0
new597,21401446587885952,10,0
new553,21401446587896192,7,0
new96,20275546714592128,11,0
new116,20275546714575744,10,0
new80,20275547788323712,11,0
new90,20275547788315520,10,0
new115,20275547788333952,12,0
new110,20275546714581888,12,0
new555,20275546681020800,8,0
new13,21410003269274432,9,0
new559,21401446587656576,10,0
new765,21401446587634048,6,0
new579,20275555036083072,11,0
new587,20275555036072832,9,0
new602,20275555036091264,11,0
new113,21410003270028096,10,0
new88,21410003270011712,8,0
new86,21410002196286272,11,0
new435,21410003253234240,6,0
new439,21410003253201472,6,0
new576,21401480947601792,8,0
new626,21401480947624320,10,0
new16,20275547787570048,-1,0
new17,20275547787580288,-1,0
new574,21401480947634560,8,0
new43,20275546713904000,-1,0
new346,21956460532222784,10,0
new389,21956460532255552,10,0
new548,20275555035329408,-1,0
new549,20275555035337600,-1,0
new544,20275555035665280,-1,0
new9,20275547787842432,-1,0
new29,20275546714100608,-1,0
new42,20275546714084224,-1,0
new312,20565303436782208,-1,0
new314,20565303436814976,-1,0
new696,20565310684541568,-1,0
new697,20565310684574336,-1,0
new266,18024916188228480,-1,0
new533,18024916188222336,-1,0
new593,21401446588944768,7,0
new129,19149210054830976,-1,0
new146,19149210054822784,-1,0
new503,18297088526347136,-1,0
new413,19422988433369984,-1,0
new430,19149175694627712,-1,0
new505,18059594014747520,-1,0
new755,19149174620697472,-1,0
new89,21410003270323008,9,0
new598,21401446588705152,10,0
new766,21401446588682624,6,0
new415,19185493921522560,-1,0
new144,19422988433107840,-1,0
new412,19422988433122176,-1,0
new91,20275547788618624,-1,0
new92,20275547788628864,-1,0
new620,21401480948683136,8,0
new145,19185493921252224,-1,0
new118,20275546714952576,-1,0
new163,19149175695092608,-1,0
new171,19149175695086464,-1,0
new414,19185493921260416,-1,0
new628,19149174621344640,-1,0
new623,19149174621352832,-1,0
new250,19149175695184768,-1,0
new588,20275555036377984,-1,0
new589,20275555036386176,-1,0
new659,19149174621451136,-1,0
new665,19149174621442944,-1,0
new580,20275555036713856,-1,0
new258,18024916189008768,-1,0
new81,20275547788891008,-1,0
new111,20275546715149184,-1,0
new117,20275546715132800,-1,0
new181,18024916189041536,-1,0
new433,18060100561130368,-1,0
