名称,状态,最优步数,类型
new8134,11558928303403648L,5,0
new7788,11277453326856832L,-1,0
new11040,12974574463617920L,0,0
new9681,3661154509939232L,3,0
new11324,21401722549521216L,4,0
new9647,3660886074483296L,5,0
new1536,3967082622970720L,7,0
new8173,2270236894179968L,7,0
new9127,2551711870890624L,8,0
new3600,18024409913191040L,-1,0
new5248,9033703072820064L,-1,0
new2802,18306992991463808L,-1,0
new2668,18025518014753152L,-1,0
new9495,1715353676245856L,-1,0
new5259,9033668713081696L,-1,0
new13234,589685691345792L,-1,0
new12092,2261201346947456L,-1,0
new12118,2261201346914688L,-1,0
new12361,20566092602708608L,13,0
new5229,19422997291491648L,-1,0
new8967,18024418503125344L,-1,0
new3557,19422988701557056L,-1,0
new9287,9033668713080960L,-1,0
new12071,19179180587762432L,-1,0
new12325,19460655564473088L,-1,0
new4902,1692547659621184L,-1,0
new12338,1727732031701824L,-1,0
new6964,9863241904777856L,-1,0
new46,12394282221349760L,0,0
new78,12394282221316992L,0,0
new5328,9071086483622784L,-1,0
new4952,19422997291491680L,-1,0
new8402,18024916725098848L,-1,0
new6963,9863241903729280L,-1,0
new6320,9863241903696512L,-1,0
new9267,18023593877792896L,-1,0
new792,9071086483065728L,-1,0
new8862,18059602872781152L,-1,0
new1732,589419411761280L,-1,0
new12073,10171981333021504L,-1,0
new12151,10159568617760896L,-1,0
new5349,9071086482574208L,-1,0
new2273,3387340664384384L,5,0
new5186,18307491206097536L,-1,0
new12250,21419081479784832L,6,0
new14048,865113100866432L,-1,0
new13937,2261441864853888L,10,0
new13887,2261441864886656L,11,0
new2855,565521155240832L,-1,0
new14053,865113101128576L,-1,0
new8947,21700556456233344L,14,0
new15277,3387340663892864L,2,0
new86,12394538864044160L,0,0
new13168,565521155699584L,-1,0
new15391,2551711809974912L,10,0
new12511,2551711810073216L,-1,0
new5185,18307491205048960L,-1,0
new3866,18307491205016192L,-1,0
new12989,19423272169398592L,-1,0
new13342,865113099817856L,-1,0
new10369,18024418509416832L,-1,0
new12619,18023593869404256L,-1,0
new14775,2261441865935232L,12,0
new2880,565521154192256L,-1,0
new13346,865113100080000L,-1,0
new935,600705526961024L,-1,0
new8712,565521154880384L,-1,0
new12710,18023593869142112L,-1,0
new15256,3387340664941440L,3,0
new14055,865113100309376L,-1,0
new12075,10171981333021472L,-1,0
new5013,18023559509665888L,-1,0
new8619,18024418508892544L,-1,0
new10378,18024384149678464L,-1,0
new13196,565521154651008L,-1,0
new12335,1727732031701760L,-1,0
new10147,1991013007152000L,-1,0
new12512,2551711811121792L,-1,0
new13798,2009207008412416L,-1,0
new6109,11268623939725696L,3,0
new2208,12394522739256192L,0,0
new2355,9009770456560512L,-1,0
new9976,11823911654416768L,6,0
new7667,11542436677968256L,6,0
new8183,11268623939234176L,-1,0
new14532,11558893884846720L,3,0
new11806,11558893884945024L,5,0
new1827,21401471293933696L,7,0
new12919,9009770457019264L,-1,0
new2396,9009770455511936L,-1,0
new14122,18023825797376128L,-1,0
new8147,11268623940282752L,-1,0
new8319,9009770456200064L,-1,0
new7469,18023276050212992L,-1,0
new11807,11558893885993600L,6,0
new12077,10171981333021440L,-1,0
new1610,18023284640147584L,-1,0
new4900,1692547659621152L,-1,0
new12337,1727732031701792L,-1,0
new12947,9009770455970688L,-1,0
new13802,11016406263153408L,-1,0
new721,2261166995597696L,-1,0
new12274,3967082580699776L,4,0
new4383,22238210377924928L,6,0
new4727,3387065795128192L,10,0
new5279,2261166995368320L,-1,0
new6060,3942629486387520L,6,0
new8385,2261201355336064L,-1,0
new6988,3661154509939008L,2,0
new13204,3387065794374528L,7,0
new7639,20284617634648704L,9,0
new1400,21401471293933664L,7,0
new7906,863196974035584L,-1,0
new5250,2261166996416896L,-1,0
new12502,18023825797376096L,-1,0
new5707,863196974527104L,-1,0
new6388,19423237809660288L,-1,0
new13181,3387065795423104L,7,0
new918,19423220629791104L,-1,0
new4186,12394247870000000L,0,0
new13998,12949811561259328L,0,0
new7815,863196977181312L,-1,0
new386,11268349070469504L,3,0
new3894,12394282229738368L,0,0
new9895,11268349069715840L,4,0
new3555,12394538864044128L,0,0
new14920,12668336584810816L,0,0
new705,10136796969591616L,-1,0
new2658,18016969703961472L,-1,0
new3066,18298444680672128L,-1,0
new8969,18024418509416800L,-1,0
new14370,18023593869404288L,-1,0
new9859,11268349070764416L,5,0
new14587,18023593869142144L,-1,0
new6507,18023559509665920L,-1,0
new8718,18024418508892512L,-1,0
new8971,18024384149678432L,-1,0
new479,18026016237775488L,-1,0
new13865,12949811561259296L,0,0
new14414,583638132544384L,-1,0
new10029,11823911654416672L,1,0
new7895,846996123562880L,-1,0
new14416,583638132806528L,-1,0
new10191,2270236841915008L,9,0
new5285,3660879632032064L,3,0
new6987,3660886074483008L,1,0
new6512,846996124021632L,-1,0
new9667,2270236841751168L,-1,0
new706,10136796969591584L,-1,0
new978,18026016236726912L,-1,0
new6348,19422997291491712L,-1,0
new8283,18024916725098880L,-1,0
new14455,583638131495808L,-1,0
new483,18026016236956288L,-1,0
new2655,9009770449220480L,-1,0
new9273,18023593877792864L,-1,0
new7853,9854195379352448L,-1,0
new7922,846996122514304L,-1,0
new14461,583638131757952L,-1,0
new4689,600705518572416L,-1,0
new4734,600705518539648L,-1,0
new8770,18059602872781184L,-1,0
new12219,1709538039092096L,-1,0
new5759,846996122973056L,-1,0
new5788,846996122940288L,-1,0
new8543,583638132249472L,-1,0
new10189,2270236842799744L,-1,0
new6647,9027887433864064L,-1,0
new3433,12693374381361472L,0,0
new4358,22238210377924896L,6,0
new6646,9027887434126208L,-1,0
new6025,3942629486387488L,6,0
new6393,12411899404912960L,0,0
new9580,11277418916622976L,13,0
new6990,12668085329224000L,0,0
new10101,11277418916786816L,3,0
new12517,12668061706903872L,0,0
new8503,9053503155391296L,-1,0
new6677,9027887432815488L,-1,0
new6672,9027887433077632L,-1,0
new10365,18024418503125376L,-1,0
new3042,565521147900800L,-1,0
new7852,846996124611456L,-1,0
new10098,11277418917671552L,13,0
new891,9027887433569152L,-1,0
new2442,9070218874472832L,-1,0
new12913,18316561640149888L,-1,0
new14085,856042666814080L,-1,0
new347,18016969694524288L,-1,0
new9169,18316561640412032L,-1,0
new11545,12949285427765344L,0,0
new12097,2261201346947200L,-1,0
new12120,2261201346914432L,-1,0
new13125,20566091529048960L,10,0
new12365,20566092602708864L,12,0
new13687,20566091529081728L,10,0
new2646,18016969694983040L,-1,0
new9821,20566091529343872L,9,0
new12912,18316561639101312L,-1,0
new11599,18316561639068544L,-1,0
new345,18016969693639552L,-1,0
new13358,856042665765504L,-1,0
new857,18016969693475712L,-1,0
new9168,18316561639363456L,-1,0
new1164,18023318991497568L,-1,0
new8510,18024693387323520L,-1,0
new157,18060702384442176L,-1,0
new743,18060702384409408L,-1,0
new1683,18023318991235424L,-1,0
new14073,856042666257024L,-1,0
new12429,19459556052845312L,-1,0
new14657,18024693386799232L,-1,0
new4669,1692547659620928L,-1,0
new2645,18016969693934464L,-1,0
new13812,2009207008412224L,-1,0
new4131,21981480586856800L,6,0
new12632,12394282254903424L,0,0
new12633,12394282254870656L,0,0
new150,12668085329223808L,0,0
new1736,21401471316740192L,4,0
new5127,21401471317002336L,3,0
new12532,18024925315033184L,-1,0
new9170,18316561641460608L,-1,0
new9457,18035086664749952L,-1,0
new13690,20566091532227456L,9,0
new9822,20566091532489600L,8,0
new2262,3387340664384128L,6,0
new13944,2261441864853632L,10,0
new13892,2261441864886400L,11,0
new8320,21700556439456128L,-1,0
new15272,3387340663892608L,3,0
new15396,2551711809975168L,9,0
new8946,21700556439947648L,13,0
new9215,18078285721586560L,-1,0
new9823,20566091533538176L,7,0
new12521,2551711810073472L,-1,0
new4433,1709538013369216L,-1,0
new5497,1991012990079872L,-1,0
new9458,9027887410008960L,-1,0
new12611,18024693381032032L,-1,0
new14782,2261441865934976L,12,0
new3150,9872312340140928L,-1,0
new15252,3387340664941184L,4,0
new8696,18359760696986496L,-1,0
new10333,1709538013926272L,-1,0
new10346,1709538013893504L,-1,0
new8694,18359760696953728L,-1,0
new14490,18024375559743616L,-1,0
new8587,18024384149678208L,-1,0
new7705,18078285720505216L,-1,0
new9214,18078285720537984L,-1,0
new9613,1991012990342016L,-1,0
new10145,1991012990374784L,-1,0
new12522,2551711811122048L,-1,0
new1224,12394247869999680L,0,0
new12390,3967082580700000L,5,0
new6951,9872312338830208L,-1,0
new15221,12394522772809856L,0,0
new3155,9872312339092352L,-1,0
new5551,12411899396524352L,0,0
new1770,22237950532403296L,8,0
new15011,12394557132777600L,0,0
new576,12394538878462080L,0,0
new14538,11558893884846976L,2,0
new5635,12411899396753728L,0,0
new11814,11558893884945280L,4,0
new15005,12394557132548224L,0,0
new7237,12394538878724224L,0,0
new13026,9053503130225472L,-1,0
new13056,9053503130192704L,-1,0
new8911,19423272169398368L,-1,0
new6950,9872312337781632L,-1,0
new6281,9872312337748864L,-1,0
new1371,18023817207441792L,-1,0
new2674,18023318999886208L,-1,0
new3153,865113085399936L,-1,0
new3154,9872312338043776L,-1,0
new1393,583638108689280L,-1,0
new12870,18059877750687840L,-1,0
new1113,19423237809660000L,-1,0
new11815,11558893885993856L,5,0
new2691,18023284640147840L,-1,0
new13810,2009207008412192L,-1,0
new13996,11015306751525632L,-1,0
new728,2261166995597440L,-1,0
new12389,3967082580700032L,5,0
new8101,18035086671827840L,-1,0
new14453,574567698492032L,-1,0
new2897,3387065795127936L,11,0
new5283,2261166995368064L,-1,0
new6314,18298444662846336L,-1,0
new9454,18035086672089984L,-1,0
new2263,22237950532403328L,8,0
new8391,2261201355335808L,-1,0
new3849,12394538878462048L,0,0
new13229,3387065794374272L,6,0
new7661,20284617634648960L,9,0
new7241,12394538878724192L,0,0
new3063,18298444663305088L,-1,0
new8760,18035086670779264L,-1,0
new10218,19423272169398400L,-1,0
new7921,863196974035840L,-1,0
new14499,574567697443456L,-1,0
new8097,18035086671008640L,-1,0
new1165,18023318999886176L,-1,0
new1452,18023817207441760L,-1,0
new5257,2261166996416640L,-1,0
new6313,18298444661797760L,-1,0
new9453,18035086671041408L,-1,0
new3875,18298444661699456L,-1,0
new162,18060702392830784L,-1,0
new5717,863196974527360L,-1,0
new14832,18059877750687872L,-1,0
new2460,19423237809660032L,-1,0
new13228,3387065795422848L,6,0
new1167,18023284640147808L,-1,0
new3062,18298444662256512L,-1,0
new8554,574567698197120L,-1,0
new12725,12394247903553664L,0,0
new14549,9018816999811712L,-1,0
new7819,863196977181568L,-1,0
new2201,12394522739255872L,0,0
new12523,12394282263292032L,0,0
new709,10135697457963840L,-1,0
new14600,9018816998763136L,-1,0
new14350,18024693381032064L,-1,0
new5331,9071086457899904L,-1,0
new5350,9071086457867136L,-1,0
new4898,18023542329796992L,-1,0
new8681,9018816999516800L,-1,0
new2588,18023559509666176L,-1,0
new9223,9071086457408384L,-1,0
new4011,21981480586856832L,6,0
new11870,21419081471396224L,6,0
new10200,2270236841915264L,8,0
new13155,18359760689646464L,-1,0
new2205,21401471316740224L,4,0
new3577,12668085329223776L,0,0
new9668,2270236841751424L,-1,0
new11781,21419081471625600L,6,0
new5128,21401471317002368L,3,0
new710,10135697457963808L,-1,0
new14200,18024925315033216L,-1,0
new2604,9033934992664960L,-1,0
new10334,1709538022314880L,-1,0
new10352,1709538022282112L,-1,0
new13154,18359760688597888L,-1,0
new11869,18359760688565120L,-1,0
new7712,18078285712116608L,-1,0
new8421,18078285712083840L,-1,0
new10196,2270236842800000L,-1,0
new8693,18359760688794496L,-1,0
new9219,18078285712149376L,-1,0
new9617,1991012998730624L,-1,0
new10146,1991012998763392L,-1,0
new2815,12693374364584256L,0,0
new8221,12949285427765376L,0,0
new11797,9854195361526656L,-1,0
new9585,11277418916623232L,12,0
new3432,12693374365075776L,0,0
new7851,9854195361985408L,-1,0
new10109,11277418916787072L,2,0
new14989,12394557140936832L,0,0
new2667,18023318991497600L,-1,0
new8513,18024693387323488L,-1,0
new14524,9854195360379776L,-1,0
new11796,9854195360478080L,-1,0
new1624,18023318991235456L,-1,0
new10107,11277418917671808L,12,0
new2760,589685691345280L,-1,0
new7850,9854195360936832L,-1,0
new12746,18024693386799200L,-1,0
new4547,3676828749623168L,11,0
new10261,21437765921826624L,8,0
new4543,3676828749885312L,11,0
new14270,21437765921564480L,8,0
new4394,22247005405841216L,4,0
new5462,1989132071825280L,-1,0
new7347,18297869941690240L,-1,0
new1022,1989132071497600L,-1,0
new11186,18297869941952384L,-1,0
new13779,891227038565760L,-1,0
new10664,12974574463616576L,0,0
new7428,9853370458509184L,-1,0
new1748,863232167079808L,-1,0
new1661,863197807341440L,-1,0
new4458,3395628650557312L,8,0
new5658,3967100867847744L,8,0
new8375,3388200756733760L,8,0
new4462,3395628651081600L,11,0
new12086,3388200756995904L,8,0
new12636,18297619759828864L,-1,0
new5356,3677593248034688L,7,0
new5239,3396126861258624L,7,0
new11616,12395382831867712L,0,0
new7621,12395382831605568L,0,0
new13753,10979520547147648L,-1,0
new10922,9853620640370560L,-1,0
new7114,9853620640632704L,-1,0
new2108,10979520547409792L,-1,0
new2512,21437765912913728L,6,0
new733,22247005397190464L,6,0
new10255,21437765913438016L,7,0
new10182,3423660015371840L,5,0
new14264,21437765913175872L,7,0
new1053,22247005397452608L,5,0
new5461,1989132063436672L,-1,0
new5978,890728822359424L,-1,0
new1021,1989132063108992L,-1,0
new12392,1989132062846848L,-1,0
new10233,12430842090243648L,0,0
new1745,863232158691200L,-1,0
new11184,18297869952438144L,-1,0
new9508,863232158166912L,-1,0
new8382,2261201346914112L,10,0
new13646,21402856436024896L,7,0
new12088,3387101253756736L,9,0
new7112,9853620651118464L,-1,0
new3912,12394283328628544L,0,0
new12054,10161802001015872L,-1,0
new12177,10161802000753728L,-1,0
new1752,863464086925184L,-1,0
new2105,10979520555798400L,-1,0
new9679,3423660006721088L,6,0
new10158,3423660006983232L,5,0
new7348,18297869941689984L,-1,0
new11188,18297869941952128L,-1,0
new10231,12430842081855040L,0,0
new1548,3676828735205248L,8,0
new2482,12693374365075328L,0,0
new9658,12430842081592896L,0,0
new7438,9853370458508928L,-1,0
new5361,3677593229160320L,5,0
new12051,3395628633780096L,5,0
new1552,3677593228898176L,5,0
new13066,3677593228636032L,4,0
new13640,21402856427636288L,7,0
new4048,21965805307299392L,4,0
new1415,3395628634304384L,9,0
new14411,21402856427374144L,8,0
new4460,3395628634500992L,10,0
new12629,18297619759828608L,-1,0
new5982,890728822359104L,-1,0
new5231,3396126844481408L,6,0
new1419,3396126844219264L,6,0
new694,10161802009404480L,-1,0
new13761,10979520547147392L,-1,0
new10924,9853620640370304L,-1,0
new7117,9853620640632448L,-1,0
new2118,10979520547409536L,-1,0
new5602,3423659998070336L,4,0
new5660,3967100867848064L,6,0
new13047,3676828724457344L,5,0
new9682,3423659998332480L,5,0
new10268,21437765930215232L,8,0
new1547,3676828724719488L,6,0
new6797,3404700678891392L,4,0
new10164,3423659998594624L,4,0
new2955,2278800772048768L,5,0
new4545,3676828724916096L,9,0
new8724,21700556439947072L,5,0
new5463,1989132080213888L,-1,0
new11233,863213919219584L,-1,0
new1751,863232173371264L,-1,0
new4661,863197813108608L,-1,0
new4792,863232172584832L,-1,0
new1662,863197813632896L,-1,0
new4797,863232172846976L,-1,0
new5559,12430842072942144L,0,0
new10226,12430842073466432L,0,0
new9655,12430842073204288L,0,0
new11187,18297869952437888L,-1,0
new936,21965805298386496L,9,0
new5234,3396126850772864L,8,0
new1421,3396126850510720L,8,0
new5802,21401756924397120L,7,0
new782,21965805298910784L,5,0
new12101,3388200765384512L,8,0
new12074,3396126849986432L,4,0
new4801,863464100818816L,-1,0
new7115,9853620651118208L,-1,0
new1744,863464101605248L,-1,0
new13784,891227038565440L,-1,0
new5365,3677593239646080L,7,0
new1553,3677593239383936L,7,0
new10651,12974574463616896L,0,0
new11617,12395382840256320L,0,0
new1413,3395628628012928L,7,0
new2114,10979520555798144L,-1,0
new4804,3676828716068736L,12,0
new12119,2261201346913664L,-1,0
new10422,12974574463616064L,0,0
new3029,3677593195605632L,7,0
new4653,3395628617002880L,9,0
new12358,3395628600225408L,5,0
new13127,3677593195081344L,4,0
new5491,3404700678890560L,8,0
new2849,3395628600946304L,12,0
new9554,1717552691308096L,-1,0
new4662,1717552690783808L,-1,0
new2767,3396126810926720L,8,0
new13123,3676828690902656L,5,0
new1793,2278800772048000L,13,0
new3082,3676828691361408L,11,0
new8327,21700556439946304L,9,0
new10888,863213919218816L,-1,0
new9533,863197813107840L,-1,0
new4629,863197813632128L,-1,0
new4446,10161802009405312L,-1,0
new2764,3396126817218176L,10,0
new6530,21401756924396864L,7,0
new14386,21402856436024384L,5,0
new8422,3388200765383744L,6,0
new8426,3387101253756224L,8,0
new12363,3396126816431744L,4,0
new9550,1717552699696704L,-1,0
new3025,3677593206091392L,9,0
new98,12394283328628032L,0,0
new7668,12395382840255552L,0,0
new2826,12693374365074496L,0,0
new10587,863464086924672L,-1,0
new994,21965805298386048L,8,0
new3078,3676828716068480L,13,0
new12122,2261201346913408L,-1,0
new989,21965805298910336L,7,0
new12407,1717552699697024L,-1,0
new14533,891227038566016L,-1,0
new7316,9853370458508416L,-1,0
new4440,10161802001016704L,-1,0
new638,10161802000754560L,-1,0
new9366,863197807340672L,-1,0
new5467,3677593195605888L,6,0
new765,22247005397189760L,8,0
new2852,3395628617002624L,10,0
new12300,3395628600225664L,6,0
new5655,3967100867847488L,8,0
new2596,21402856427635776L,4,0
new4587,3388200756732992L,4,0
new13256,3677593195081600L,5,0
new6311,3404700678890816L,9,0
new2571,21402856427373632L,5,0
new4504,3388200756995136L,5,0
new4660,3395628600946560L,11,0
new774,22247005397451904L,8,0
new8474,21700556439946624L,12,0
new12458,18297619759828096L,-1,0
new6704,890728822359616L,-1,0
new5423,3396126810926976L,7,0
new3948,12395382831866944L,0,0
new4104,12395382831604800L,0,0
new13246,3676828690902912L,6,0
new2101,21965805307298944L,7,0
new2414,2278800772048256L,13,0
new4800,3676828691361664L,10,0
new11431,863213919219072L,-1,0
new12403,1717552691308416L,-1,0
new4815,1717552690784128L,-1,0
new5425,3396126817218432L,9,0
new6521,21401756924396608L,6,0
new8428,3387101253755968L,7,0
new1905,22247005405840512L,8,0
new12303,3396126816432000L,5,0
new10479,863464100818304L,-1,0
new4783,863464101604736L,-1,0
new5469,3677593206091648L,8,0
new93,12394283328627776L,0,0
new3057,12693374365074752L,0,0
new5981,20855848318308992L,16,0
new2682,2261208594002816L,13,0
new7953,18016996806977664L,-1,0
new3473,9033676498285184L,-1,0
new6487,20292898365379200L,12,0
new6501,20292898365411968L,11,0
new8083,18016996806715520L,-1,0
new12111,2261208594690944L,16,0
new12129,2261208594658176L,17,0
new5513,3396145103579712L,8,0
new12295,20566100957760128L,-1,0
new7673,12395382831604512L,0,0
new14254,21437765921563456L,8,0
new323,18016962447239296L,-1,0
new4399,21410026573547648L,1,0
new6305,3396145103809088L,9,0
new4584,3676829823839104L,10,0
new904,18016962445895808L,-1,0
new1697,19432892896141376L,-1,0
new2818,1715884901110400L,-1,0
new3476,9033676497465984L,-1,0
new510,590518132290176L,-1,0
new4428,1716959716856704L,-1,0
new529,590526722421376L,-1,0
new530,590526722454144L,-1,0
new1516,590526185542272L,-1,0
new3929,9034234297913984L,-1,0
new534,590526722224768L,-1,0
new1284,1715884901274240L,-1,0
new7351,18297869941689216L,-1,0
new1007,1989132071496576L,-1,0
new8588,18016996805929088L,-1,0
new9449,9035309113496448L,-1,0
new3140,9033676497236608L,-1,0
new7395,9034234297684608L,-1,0
new8676,18016996805634176L,-1,0
new12319,1751637551235840L,-1,0
new1700,9033675977888640L,-1,0
new486,9033676497957504L,-1,0
new15617,590518132781696L,-1,0
new9444,9033675961078400L,-1,0
new7559,625702504862336L,-1,0
new8738,18016996805666944L,-1,0
new15175,590518132748928L,-1,0
new9436,9034775472739200L,-1,0
new9443,9033675961111168L,-1,0
new10335,1716959717380992L,-1,0
new6310,3396145104628288L,8,0
new10320,1716959717479296L,-1,0
new14184,590526186099328L,-1,0
new12112,19185777657529088L,-1,0
new838,18016962446190720L,-1,0
new6766,9035309114053504L,-1,0
new14210,18333656154163328L,-1,0
new11011,9033684550783616L,-1,0
new11027,9033684550750848L,-1,0
new5215,2261172089598848L,13,0
new5244,2261172089631616L,12,0
new3760,589427196965504L,-1,0
new4235,9854454401951872L,-1,0
new1321,12684027467484032L,0,0
new8418,3388200756732704L,8,0
new10292,2261172088877952L,8,0
new10329,2261174236361600L,9,0
new13377,12403343821670976L,0,0
new190,9034767433609856L,-1,0
new187,9034776023741056L,-1,0
new188,9034776023773824L,-1,0
new5114,589984996594304L,-1,0
new6840,9854454400608384L,-1,0
new9450,9034775486861952L,-1,0
new3762,589427196146304L,-1,0
new3352,589427195916928L,-1,0
new4234,9854454400903296L,-1,0
new9513,18298471784736896L,-1,0
new6699,589984996364928L,-1,0
new9324,18016996808026240L,-1,0
new192,9034776023544448L,-1,0
new668,10160702489125760L,-1,0
new1385,591059812176768L,-1,0
new6658,9034775487419008L,-1,0
new12036,10195886852555520L,-1,0
new13876,10159584455430784L,-1,0
new242,589427196637824L,-1,0
new1420,590526171419520L,-1,0
new1506,589426659758720L,-1,0
new1507,589426659791488L,-1,0
new9179,589426676568960L,-1,0
new13930,10159584455529088L,-1,0
new14951,9034767434068608L,-1,0
new15422,9034767434101376L,-1,0
new3264,589435249463936L,-1,0
new3273,589435249431168L,-1,0
new684,10160668129387392L,-1,0
new14383,591059812733824L,-1,0
new12243,21419073124733312L,6,0
new2314,21956460523309888L,5,0
new11659,21410560256281152L,6,0
new2431,22237935500020544L,4,0
new9603,21700548101181824L,15,0
new13985,2261449112597376L,10,0
new14585,18298703703271552L,-1,0
new13923,2261449112630144L,11,0
new8419,3388200756732736L,8,0
new13967,21700548102001024L,4,0
new1881,3661153452993152L,8,0
new13547,21419073125290368L,3,0
new11634,21410525896542784L,5,0
new11990,21410560256772672L,2,0
new15401,21956460523834176L,9,0
new15408,21956460523866944L,9,0
new595,2261449112171392L,11,0
new1806,3661153453222528L,7,0
new12971,3676829798640192L,3,0
new12973,3676829798672960L,4,0
new13179,565513907956096L,-1,0
new13419,22237935500315456L,5,0
new14168,22237935500282688L,5,0
new8461,18060124979737472L,-1,0
new8922,18060124979835776L,-1,0
new8981,18024391397192576L,-1,0
new11920,18298703701928064L,-1,0
new871,19149174629086080L,-1,0
new1335,590801600131712L,-1,0
new8615,18024391396963200L,-1,0
new9326,9009797553285248L,-1,0
new10818,9854222483417216L,-1,0
new14584,18298703702222976L,-1,0
new1333,590801600066176L,-1,0
new1334,590801600098944L,-1,0
new14812,2261449113678720L,12,0
new7528,9034484496847744L,-1,0
new8722,565513907136896L,-1,0
new10187,19185494189687552L,-1,0
new12031,10195886852555616L,-1,0
new10403,19149174629839744L,-1,0
new549,2261449113219968L,11,0
new9497,863232158165856L,-1,0
new12070,19185502779622144L,-1,0
new6905,882173255666048L,-1,0
new10356,18024391397421952L,-1,0
new13203,565513906907520L,-1,0
new4612,18023274725389184L,-1,0
new9012,12402827368418176L,0,0
new873,19149174632231808L,-1,0
new8983,18024391400108928L,-1,0
new13938,21401469935489408L,2,0
new537,2261449114268544L,10,0
new7670,12395382831604544L,0,0
new14253,21437765921563424L,8,0
new12940,9009763209275776L,-1,0
new4397,12402827318806656L,0,0
new11822,12402828442897280L,0,0
new12885,21401469934997888L,4,0
new14603,11558918882888320L,2,0
new4623,18023274724340608L,-1,0
new12208,10135697457965184L,-1,0
new423,19432892896141344L,-1,0
new13668,10980122388097152L,-1,0
new12046,10135697458260096L,-1,0
new12082,10135697458227328L,-1,0
new209,9035050901385856L,-1,0
new212,9035050901418624L,-1,0
new1009,1989132063107936L,-1,0
new2163,10160384401036160L,-1,0
new3874,9070235273499264L,-1,0
new215,9035050901451392L,-1,0
new10815,847023228676224L,-1,0
new10934,9853620640369536L,-1,0
new1755,565548251965568L,-1,0
new8199,9889372509882752L,-1,0
new4861,1716453179155296L,-1,0
new8348,9009763208456576L,-1,0
new12321,1751637551235936L,-1,0
new12381,1989132062845792L,-1,0
new8082,10980122387605632L,-1,0
new15348,590235195528064L,-1,0
new3792,10160384401593216L,-1,0
new12974,9009763208227200L,-1,0
new11119,1716135102370688L,-1,0
new15538,18023274725094272L,-1,0
new276,9034767428366976L,-1,0
new2498,21437765912912704L,6,0
new3947,12430567195034400L,0,0
new10237,20292899447067520L,-1,0
new736,2261174243341184L,14,0
new4764,20855848309920384L,15,0
new4269,22247006470947648L,3,0
new9008,12402827368418144L,0,0
new9911,11268370782327168L,2,0
new2483,2261208602391424L,12,0
new4505,3423385120162560L,3,0
new14779,18298471775299712L,-1,0
new5623,3423391562613504L,1,0
new5980,20855848310149760L,17,0
new5304,2261174243111808L,-1,0
new9695,20292899447559040L,12,0
new10317,20292898373800832L,10,0
new14120,18298471775037568L,-1,0
new1818,3677620071901760L,10,0
new8417,2261208603079552L,15,0
new3533,3677620071868992L,10,0
new6879,18298437415561344L,-1,0
new10232,2261174242653056L,11,0
new14252,21437765913174848L,7,0
new7656,20284625989700224L,9,0
new319,9034767427318400L,-1,0
new4550,19151417927819328L,-1,0
new1287,1715884909499008L,-1,0
new9693,20292899448116096L,-1,0
new2445,2261208603440000L,12,0
new14778,18298471774251136L,-1,0
new1001,1989132063107968L,-1,0
new4024,18298437413955712L,-1,0
new3930,9034234306073216L,-1,0
new5271,2261174244160384L,-1,0
new4841,1716453179155328L,-1,0
new6005,11268371890197376L,7,0
new12314,1751637551235968L,-1,0
new14119,18298471773988992L,-1,0
new6102,625702496473728L,-1,0
new12373,1989132062845824L,-1,0
new14209,18333656146004096L,-1,0
new1819,3677620072950336L,10,0
new10339,1716959725769600L,-1,0
new10324,1716959725867904L,-1,0
new15020,9034767427809920L,-1,0
new6075,625702496637568L,-1,0
new6878,18298437414512768L,-1,0
new10207,2261174243701632L,11,0
new1701,9034209627591552L,-1,0
new6764,9035309122442112L,-1,0
new11695,18298471773694080L,-1,0
new11696,18333656145774720L,-1,0
new7220,9033684559172480L,-1,0
new3949,12430567195034368L,0,0
new521,590518127047296L,-1,0
new447,11268371887543168L,3,0
new1425,2261172098020224L,11,0
new4506,3423385120162592L,4,0
new5626,12430590817354496L,0,0
new5880,11268371887051648L,5,0
new10460,12684818789730880L,0,0
new10153,2261172097266560L,9,0
new4402,12402828426086976L,0,0
new4404,12402828426119744L,0,0
new5889,11268371886723968L,3,0
new535,590518125998720L,-1,0
new2603,18023566773728128L,-1,0
new5115,589985004753536L,-1,0
new2602,18023566773695360L,-1,0
new15190,590518126490240L,-1,0
new12041,10195886852555648L,-1,0
new2248,10159584463917952L,-1,0
new13050,1715860233114496L,-1,0
new9494,863232158165888L,-1,0
new10195,2261172098315136L,9,0
new14973,589435257852800L,-1,0
new9271,589960326271872L,-1,0
new14391,591059821122432L,-1,0
new2284,20574099546133376L,-1,0
new4507,3423385120162624L,4,0
new5624,3423659998069504L,2,0
new1325,12684027467484000L,0,0
new3868,9033951367803520L,-1,0
new14906,3942628437830272L,5,0
new7760,18017228734949504L,-1,0
new8651,21692035224341056L,8,0
new1786,20574099546362752L,12,0
new2335,3661153461381760L,7,0
new15405,21956460532222784L,10,0
new15411,21956460532255552L,10,0
new8902,21692035225094720L,5,0
new6533,846988876278144L,-1,0
new8670,21692000864602688L,7,0
new13423,22237935508704064L,6,0
new14171,22237935508671296L,6,0
new8920,18060124988224384L,-1,0
new987,19149174620697472L,-1,0
new1779,20574099547181952L,-1,0
new7305,9033951366722176L,-1,0
new670,10160702489125728L,-1,0
new3867,9033951366754944L,-1,0
new8338,18017228733868160L,-1,0
new8443,18017228733900928L,-1,0
new512,9033951367475840L,-1,0
