名称,状态,最优步数,类型
new6617,12966892914379644L,0,28
new7569,3959969074424732L,5,28
new9025,21409734558796632L,1,24
new8499,581989109951352L,23,24
new528,21956220005141340L,6,28
new1804,1143607646579600L,21,16
new2096,3395336527277976L,3,24
new2474,21965287461327260L,5,28
new8937,21974848101976408L,1,24
new3635,651026436795280L,-1,16
new364,21437765921563456L,8,0
new2552,1707657094851480L,-1,24
new11091,21674745028954972L,6,28
new2478,21965287461786012L,3,28
new1825,3395895988136607L,-1,31
new1886,3395346257488799L,-1,31
new508,3467868827676568L,-1,24
new6573,3395346257488798L,7,30
new5729,18683213342403216L,68,16
new606,1143607647628176L,22,16
new5519,19809079979486096L,-1,16
new3614,651026437843856L,-1,16
new6045,12958852730164120L,0,24
new59,3395336593533840L,4,16
new516,3467868826824600L,1,24
new3271,21956735409408860L,-1,28
new4519,21999066599154256L,7,16
new1422,1143607647628184L,17,24
new1708,3467868826627992L,-1,24
new2974,12402535782543256L,0,24
new4370,21956735409671004L,-1,28
new6358,12967167792286620L,0,28
new6618,12966892914379612L,0,28
new8271,581722830367640L,24,24
new8693,3678211703892860L,7,28
new10610,3959686680603516L,6,28
new534,12475068081893272L,0,24
new9477,21974848101976440L,2,24
new10441,21393833758328956L,5,28
new4498,12958852729115544L,0,24
new8486,581757190106008L,23,24
new2085,12402535781494680L,0,24
new1397,10150806901844888L,-1,24
new1725,12475068080844696L,0,24
new2983,3395336528326552L,4,24
new695,12402535311395728L,0,16
new523,12475068081565592L,0,24
new5732,18683178984762000L,61,16
new2359,3395637233904508L,6,28
new9675,22001506140577848L,5,24
new774,12950666714320796L,0,28
new6619,21974092169120604L,1,28
new189,21956460523309888L,5,0
new9020,12402535304055672L,0,24
new3857,21673886052600656L,5,16
new2556,581757181455224L,21,24
new9649,12967159211002748L,0,28
new10613,3959686688992156L,6,28
new3926,21955361029311312L,6,16
new8488,581757181717368L,22,24
new337,21956460523834176L,9,0
new3930,21955326669835088L,8,16
new3556,581757181455216L,27,16
new1906,3395621135395743L,-1,31
new3925,21955326669572944L,7,16
new6575,3395621135395742L,6,30
new4953,21744220436695888L,7,16
new7512,19715352737731480L,56,24
new4411,21990509967584080L,9,16
new4497,21956460523309904L,4,16
new3407,21393801537652894L,5,30
new157,21675276497586590L,4,30
new629,19149174629086080L,-1,0
new10674,18659821575050136L,96,24
new13,21956751473772958L,4,30
new5554,21674985547123536L,4,16
new11683,22001506140577880L,5,24
new666,18023274725389184L,-1,0
new6453,1707657086135160L,-1,24
new4524,18016154448907164L,39,28
new2044,3395336586193784L,4,24
new9022,12402535304055640L,0,24
new2066,1426182109948784L,23,16
new667,19149174632231808L,-1,0
new2558,12402811197001630L,0,30
new9356,12966884333095836L,0,28
new10466,3959960493140860L,5,28
new2141,1707657086135152L,23,16
new8945,12967648847235416L,0,24
new3941,1426182109948792L,-1,24
new5431,12402819786411934L,0,30
new363,21437765921563424L,8,0
new2560,1707657086462840L,-1,24
new2243,18656558526649232L,70,16
new4807,19712090225914768L,33,16
new11460,1426182109752184L,-1,24
new6520,3395346249100158L,8,30
new695,18023274724340608L,-1,0
new5962,19715351666070424L,63,24
new1256,18659820503421848L,93,24
new5088,19712124585653136L,34,16
new8477,1143607639239544L,16,24
new358,21437765912912704L,6,0
new6442,1707657086135192L,-1,24
new2020,3395336586193816L,4,24
new2047,1426182109948816L,22,16
new2544,12402811197001598L,0,30
new9353,12966884333095804L,0,28
new10468,3959960493140892L,5,28
new2124,1707657086135184L,22,16
new2128,2825264493802396L,-1,28
new3928,1426182109948824L,-1,24
new2158,2825264493867932L,-1,28
new5428,12402819786411902L,0,30
new359,21437765913174848L,7,0
new2544,1707657086462872L,-1,24
new11459,1426182109752216L,-1,24
new243,3395895996525215L,-1,31
new1948,3395346249100191L,-1,31
new6521,3395346249100190L,8,30
new8445,21438831064801368L,9,24
new12075,21675260425030492L,7,28
new6282,21675267941206878L,2,30
new4388,20864610060741520L,11,16
new5640,19809079971097488L,-1,16
new5473,21675260424309596L,-1,28
new675,21409734566136656L,1,16
new4452,19809079971818384L,30,16
new997,21956735401020252L,-1,28
new2925,21675260424571740L,-1,28
new3870,21719756294348888L,4,24
new5548,22001231271059544L,3,24
new3269,21956735401216860L,7,28
new461,21956742917393246L,2,30
new8473,1143607639239576L,16,24
new4368,21956735401282396L,-1,28
new4522,18016154448907100L,31,28
new9030,12402535304055704L,0,24
new2546,581757181455256L,21,24
new9352,12966884333095772L,0,28
new9642,12967159211002780L,0,28
new10615,3959686688992124L,6,28
new10126,12958852720661400L,0,24
new8480,581757181717400L,22,24
new10212,12958852720726936L,0,24
new3552,581757181455248L,26,16
new6567,3395621135395710L,6,30
new2554,21393751090219864L,7,24
new1253,21393801537652862L,5,30
new2926,21675260426668892L,5,28
new7069,21393785449958236L,5,28
new4369,21956735403379548L,4,28
new6365,12967167792286588L,0,28
new8264,581722830367608L,24,24
new5703,21673886060989264L,5,16
new8698,3678211703892892L,7,28
new9354,21974083587836764L,1,28
new10620,3959686680603548L,6,28
new5498,21955361037699920L,6,16
new3336,21965562339234204L,4,28
new10340,21974848101976472L,2,24
new12152,21393833758328988L,5,28
new8483,581757190105976L,23,24
new346,21956460532222784L,10,0
new5502,21955326678223696L,8,16
new3370,21965562339692956L,2,28
new1757,3395621110229663L,-1,31
new5497,21955326677961552L,7,16
new755,19149174620697472L,-1,0
new952,21462759427066704L,2,16
new5686,21673886059940688L,4,16
new1413,10150806901844856L,-1,24
new1836,20873173940056720L,19,16
new623,19149174621352832L,-1,0
new672,12402535311395696L,0,16
new4610,20873166692311696L,9,16
new2075,20873173940318864L,18,16
new5170,20873173957096336L,11,16
new2362,3395637233904540L,6,28
new772,12950666714320764L,0,28
new354,21437765912912672L,6,0
new6620,12966892914379676L,0,28
new7592,3959969074424700L,5,28
new8494,581989109951384L,23,24
new9107,21684087364620700L,6,28
new1809,1143607646579568L,21,16
new4391,21965562341331356L,5,28
new3640,651026436795248L,-1,16
new355,21437765913174816L,7,0
new2549,1707657094851448L,-1,24
new5436,18656558518260624L,70,16
new6570,3395346257488766L,7,30
new797,18023274715952000L,-1,0
new629,1143607647628144L,22,16
new3619,651026437843824L,-1,16
new53,3395336593533808L,4,16
new666,12402535311395664L,0,16
new692,18023274716672896L,-1,0
new1435,1143607647628152L,17,24
new8371,21393751114337112L,8,24
new2262,3395345167739800L,-1,24
new9276,21683812501393820L,5,28
new8377,21393751114074968L,7,24
new10538,3395336527277720L,4,24
new4547,21393270069021532L,6,28
new5988,21683812501852572L,3,28
new3946,1426182134918040L,-1,24
new1826,3395895988136863L,-1,31
new1992,3395346257488543L,-1,31
new266,1144707158207384L,-1,24
new11072,3467868827676312L,-1,24
new3251,3395895988136862L,5,30
new1022,21744495306214224L,4,16
new8336,21393751113288536L,9,24
new5546,18683213342403472L,68,16
new9277,21683812502442396L,6,28
new595,581722845834128L,-1,16
new8341,21393751113026392L,8,24
new5711,19809079979485840L,-1,16
new2964,21965287479153052L,7,28
new2338,3395379527478172L,-1,28
new12076,21675260449475420L,-1,28
new855,581757205310352L,-1,16
new4645,21393785472764764L,-1,28
new1836,3467868826824344L,2,24
new12077,21675260449737564L,-1,28
new870,581757205572496L,-1,16
new4646,21393785473026908L,-1,28
new4719,21999066599154512L,7,16
new11124,3467868826627736L,-1,24
new3636,3395620037258104L,-1,24
new5462,3396736743959420L,8,28
new9275,21683812503490972L,6,28
new2963,21965287480201628L,6,28
new3442,3395621110229886L,6,30
new10383,3395336528326296L,5,24
new5547,18683178984762256L,61,16
new2894,3396736752348060L,7,28
new2896,3678211729058716L,6,28
new10012,12685684251069308L,0,28
new4985,12403086058131326L,0,30
new5104,12403094647541630L,0,30
new2022,3395621135395487L,-1,31
new4861,21990509967583824L,9,16
new4997,19433877777798040L,91,24
new6715,21393801537653150L,4,30
new883,581989133544336L,-1,16
new335,21675276497586334L,5,30
new10844,18659821575049880L,95,24
new8469,10150806876679032L,20,24
new5464,21393510587190096L,4,16
new5233,3395637225253788L,4,28
new329,21956751473772702L,5,30
new2339,3395637225515932L,5,28
new4525,18016154448906908L,39,28
new1810,1144707150015344L,23,16
new8207,12685409373162396L,0,28
new10707,3678485533207420L,5,28
new280,1144707150015352L,77,24
new8501,1144707149818744L,-1,24
new6371,3395895996525438L,6,30
new8681,3395379518565244L,4,28
new5995,19715351666070168L,64,24
new4258,22001265622409528L,4,24
new11784,18378345543488408L,92,24
new2348,3395379519089532L,-1,28
new5167,22001265622147384L,5,24
new5647,21955326654106448L,9,16
new1800,1144707150015376L,22,16
new3376,18656860756325264L,-1,16
new8197,12685409373162364L,0,28
new10705,3678485533207452L,5,28
new4943,2543789533934492L,-1,28
new4921,2543789533868956L,-1,28
new264,1144707150015384L,77,24
new247,3395895996525471L,-1,31
new1950,3395346249099935L,-1,31
new8492,1144707149818776L,-1,24
new6369,3395895996525470L,6,30
new8683,3395379518565276L,4,28
new3377,18656860757373840L,-1,16
new4649,21393785465097052L,7,28
new6847,21393792981273438L,2,30
new4944,20864610060741264L,11,16
new5643,19809079971097232L,-1,16
new2350,3395379519089564L,-1,28
new5309,2543789534983068L,-1,28
new3592,21393785464376156L,-1,28
new4978,19809079971818128L,30,16
new6702,2825264511693724L,-1,28
new3600,21393785464638300L,-1,28
new2899,3396736752348028L,7,28
new2897,3678211729058684L,6,28
new8195,12685409373162332L,0,28
new10016,12685684251069340L,0,28
new4998,12403086058131358L,0,30
new5088,12403094647541662L,0,30
new893,581989133544304L,-1,16
new250,21675276497586302L,5,30
new8462,10150806876679064L,19,24
new5247,3395637225253756L,4,28
new234,21956751473772670L,5,30
new2355,3395637225515900L,5,28
new3624,3395620037258136L,-1,24
new5461,3396736743959452L,8,28
new9262,21684087379300764L,4,28
new8204,21692608627903324L,1,28
new4661,19712124557341584L,-1,16
new1174,21393558913977180L,2,28
new9129,21393833758329244L,4,28
new5807,21684087379759516L,2,28
new1755,3395621110229919L,-1,31
new3448,3395621110229918L,6,30
new4667,18375076542755728L,46,16
new9263,21684087380349340L,5,28
new4662,19712124558390160L,-1,16
new4821,21955361019874128L,4,16
new4719,21965562357059996L,6,28
new1821,20873173940056976L,18,16
new4729,20873166692311952L,9,16
new2163,20873173940319120L,17,16
new5140,20873173957096080L,11,16
new2085,18656558498337680L,-1,16
new5286,19712090197603216L,-1,16
new3670,18656551518942096L,72,16
new2261,3395345167739768L,-1,24
new5287,19712090200748944L,-1,16
new3959,1426182134918008L,-1,24
new276,1144707158207352L,-1,24
new3258,3395895988136830L,5,30
new586,581722845834096L,-1,16
new4267,22001265630798136L,5,24
new2354,3395379527478140L,-1,28
new874,581757205310320L,-1,16
new859,581757205572464L,-1,16
new4702,22001231271059768L,4,24
new1252,21410010451742110L,2,30
new7623,600955431971736L,-1,24
new9345,21974083587836316L,3,28
new9663,21974358465743196L,1,28
new12132,21393558913976476L,5,28
new6195,600989791710108L,-1,28
new5358,21410019041152414L,2,30
new10971,600989791513500L,-1,28
new4886,18683213342402704L,-1,16
new3474,581722845833360L,29,16
new638,3395336559979408L,5,16
new7879,21409734558796152L,10,24
new9662,21974358465743228L,2,28
new10598,21393833791883388L,4,28
new12285,18025772785456028L,44,28
new3098,22025976725407856L,-1,16
new7706,19715619061355416L,66,24
new5678,18683178984761488L,81,16
new6328,21974367047027100L,2,28
new10135,18052438330469020L,-1,28
new5790,21966051983331736L,27,24
new11284,21993050339388828L,-1,28
new7013,21974369194740124L,4,28
new1258,21409727520779678L,3,30
new1652,12967648847235960L,0,24
new7412,18052403970730648L,-1,24
new1424,18052438330796700L,-1,28
new7043,21692894218553756L,5,28
new7500,19715352771285912L,57,24
new5611,22025695413406032L,5,16
new3295,21393801571207326L,4,30
new5516,21393792981272734L,5,30
new11160,18659821575049624L,96,24
new7705,19715387131024280L,58,24
new2687,21409734566136208L,7,16
new11697,21957865969061276L,2,28
new642,18023274691834752L,-1,0
new6644,21974092169120124L,3,28
new2043,3395336552639352L,5,24
new9665,12967159211002204L,0,28
new1845,3960450129374072L,5,24
new2720,12958088207045532L,0,28
new2760,12958088207111068L,0,28
new679,18023274690786176L,-1,0
new5788,21966051984380312L,28,24
new6056,19715351666069912L,64,24
new1243,18659820536976280L,94,24
new6329,21974367047027036L,1,28
new6646,21974092169120156L,3,28
new2019,3395336552639384L,5,24
new1849,3960450129374104L,5,24
new8981,12676888110404508L,0,28
new4531,12958363087115164L,0,28
new6197,600989799902108L,-1,28
new7710,19715619050869656L,58,24
new292,21675276531140958L,2,30
new207,21956751507327326L,2,30
new6331,21974367047027068L,2,28
new2156,12403086058130590L,0,30
new1673,12967648847235992L,0,24
new2448,12403094647540894L,0,30
new3588,12958363084952476L,0,28
new3646,12958363085018012L,0,28
new1060,21393801571207294L,4,30
new5815,21393792981272702L,5,30
new2675,21409734566136176L,7,16
new11314,21957865969061244L,2,28
new5786,21966051974943128L,27,24
new537,21965031935840671L,5,31
new7893,21409734558796184L,9,24
new11288,21993050347777436L,-1,28
new2162,21410285312871582L,1,30
new9661,21974358465743260L,2,28
new2074,21966051975401880L,3,24
new12192,21393833791883420L,4,28
new212,21683556959654303L,5,31
new2447,21410293902281886L,1,30
new1436,18052438339185308L,-1,28
new3788,22025976725407888L,-1,16
new7711,19715387122635672L,59,24
new7061,19433912145925016L,60,24
new6334,12967167792286044L,0,28
new6807,18026047662838684L,43,28
new3718,581989109950872L,20,24
new3406,21410010451742078L,2,30
new7629,600955431971704L,-1,24
new9342,21974083587836284L,3,28
new10335,21393558913976444L,5,28
new5304,21410019041152382L,2,30
new7508,19715352764994456L,66,24
new7394,19433877788283800L,67,24
new1249,18659820528587672L,95,24
new2265,18378345551877016L,94,24
new633,3395336559979376L,5,16
new7938,21692608627902876L,3,28
new10382,21692883505809756L,1,28
new4972,21410010451741854L,1,30
new5202,600955431971480L,-1,24
new6248,21393833791883612L,2,28
new11727,600989791709852L,-1,28
new2237,21410019041152158L,1,30
new10941,600989791513244L,-1,28
new196,22025970282924368L,11,16
new2907,21462759427066000L,5,16
new9747,21719790645699416L,7,24
new11211,22001265622410072L,8,24
new3872,21719790645437272L,6,24
new6707,18025772767630236L,30,28
new2041,3395336559979152L,4,16
new5466,20873166692311376L,7,16
new5551,22001265622147928L,7,24
new5467,21999066599154000L,6,16
new10377,12402535782542488L,0,24
new2550,581722830366872L,22,24
new10342,21692883505809788L,2,28
new4635,21410285312871806L,2,30
new11080,12475068081892504L,0,24
new5065,21410293902282110L,2,30
new10523,12402535781493912L,0,24
new3484,22025976742185072L,5,16
new11145,12475068080843928L,0,24
new1848,12475068081564824L,0,24
new8585,12950666714320028L,0,28
new10186,18052438330469276L,-1,28
new8205,21993050339388572L,-1,28
new3404,21409727520779422L,2,30
new6788,18052403970730904L,-1,24
new3036,12676613249274780L,0,28
new1471,18052438330796956L,-1,28
new11602,21411419258620316L,5,28
new9252,12958088225985436L,0,28
new5000,19433877811352472L,92,24
new5242,581989133543824L,27,16
new2279,19222770505077656L,-1,24
new158,21675276531140766L,4,30
new6448,21675267941206174L,5,30
new137,21956751507327134L,4,30
new4618,19433912171090840L,93,24
new805,19152437194380184L,94,24
new10792,22001506140578648L,3,24
new8589,21957865969061020L,1,28
new413,21956742917392542L,5,30
new808,18023274691834496L,-1,0
new10383,12685684251068764L,0,28
new4962,12402811197000862L,0,30
new2239,12402819786411166L,0,30
new1956,12676613247177628L,0,28
new1939,12676613247112092L,0,28
new807,18023274690785920L,-1,0
new9746,21719790645699384L,7,24
new11787,18378345577042840L,93,24
new9560,18096870600332184L,94,24
new3871,21719790645437240L,6,24
new2669,12676613248226204L,0,28
new8920,18026537289634712L,68,24
new8353,12958088224936860L,0,28
new10539,3395336552639128L,4,24
new11729,600989799901852L,-1,28
new809,21438831064802136L,10,24
new5601,21990509967583376L,6,16
new4087,21393801571207518L,2,30
new9749,21719790654088024L,8,24
new5600,20864610060740752L,7,16
new11216,22001265630798680L,9,24
new9998,21719756294349656L,9,24
new10924,22001231271060312L,10,24
new6798,18052403970730872L,-1,24
new1670,12676888125084572L,0,28
new1621,12676888125019036L,0,28
new78,21675276531140734L,4,30
new6433,21675267941206142L,5,30
new51,21956751507327102L,4,30
new2431,12676888126133148L,0,28
new405,21956742917392510L,5,30
new10355,12958363102843804L,0,28
new8221,21993050347777180L,-1,28
new10436,21692883505809820L,2,28
new4675,21410285312871838L,2,30
new5063,21410293902282142L,2,30
new270,21402081999720863L,5,31
new1470,18052438339185564L,-1,28
new4157,22025976742185104L,5,16
new5639,18026047645012892L,32,28
new11386,19222770496689048L,-1,24
new10323,19152437185991576L,95,24
new7911,21692608627902844L,3,28
new814,21438831064802104L,10,24
new2894,21462759427065968L,5,16
new9748,21719790654087992L,8,24
new5747,18096870591943576L,95,24
new9997,21719756294349624L,9,24
new4617,18026537281246104L,67,24
new1040,1145815158903710L,-1,30
new2688,21965290615171486L,-1,30
new4019,21683815655237790L,-1,30
new6516,3415722529415838L,-1,30
new2099,3395336527532952L,3,24
new6504,3395347264918430L,9,30
new1049,1145815158641566L,-1,30
new10530,3395336527270808L,3,24
new3014,2269447358075806L,10,30
new3644,3978672231699358L,8,30
new4173,2269447357354910L,-1,30
new331,21691203343640128L,8,0
new513,3467868827931544L,-1,24
new470,3395347264394142L,-1,30
new18,20284103346382464L,13,0
new4169,2269447357617054L,-1,30
new9225,21683812501859484L,3,28
new2965,21965287461793180L,4,28
new11062,3467868827669400L,-1,24
new480,3395347264131998L,-1,30
new3019,21412440663450968L,2,24
new7171,21411927406962008L,3,24
new474,1143616170251166L,-1,30
new1004,1145815159952286L,-1,30
new4754,21965290632997022L,-1,30
new3835,22010335528223896L,6,24
new4004,21683815656286366L,-1,30
new482,1143616169989022L,-1,30
new1013,1145815159690142L,-1,30
new1401,18668645878343000L,93,24
new3854,22010335527961752L,7,24
new1832,3467868826817432L,2,24
new1711,3467868826882968L,-1,24
new6503,1143616170709918L,19,30
new6505,3395381624656798L,8,30
new11114,3467868826620824L,-1,24
new588,1143616171299742L,-1,30
new2900,9097482713838494L,-1,30
new8113,12985851084641180L,0,28
new6275,21394933034296700L,-1,28
new591,1143616171037598L,-1,30
new2561,12402528266032030L,0,30
new2568,12676889207173020L,0,28
new10542,12958364183883676L,0,28
new8,12985851085427612L,0,28
new2882,9097482714887070L,-1,30
new2987,3395336528581528L,4,24
new3448,21974883785827448L,5,24
new10381,3395336528319384L,4,24
new11745,21693408809116792L,6,24
new10352,21410310310651004L,5,28
new4286,2269447358403486L,-1,30
new4284,2269447358665630L,-1,30
new759,18104681951802014L,-1,30
new9382,21974360839693724L,4,28
new9736,21974085995341660L,3,28
new7353,18060659175287960L,-1,24
new447,20557637750664860L,6,28
new243,21965015737788830L,-1,30
new12214,20839112710598556L,6,28
new6753,21683540777855134L,-1,30
new10572,21411410903573660L,3,28
new7865,21692611019155292L,3,28
new10129,21692885863507356L,4,28
new161,18104681952850590L,-1,30
new11480,21693677244802136L,8,24
new459,19185493930176384L,-1,0
new456,18059594023137152L,-1,0
new1252,21482275741164696L,-1,24
new6896,21974883794216088L,4,24
new5681,21675790609737112L,-1,24
new458,19185493929914240L,-1,0
new457,18059594023399296L,-1,0
new6522,21965015755614366L,-1,30
new3055,21975152220988504L,-1,24
new9113,22010301176874328L,4,24
new6763,21683540778903710L,-1,30
new7252,21974849434477720L,3,24
new8605,12958089314365340L,0,28
new8472,21482550610420856L,-1,24
new4734,19706100499985052L,44,28
new3450,21975115714061432L,6,24
new4210,3468513071911836L,6,28
new4795,3468521661846428L,7,28
new3211,3468521661059996L,-1,28
new2783,3468513071387548L,-1,28
new914,21956742648964944L,10,16
new8691,21482550610420888L,-1,24
new1638,22010335519835288L,6,24
new1647,22010335519573144L,7,24
new1614,22010335519311000L,7,24
new1645,22010301160096920L,7,24
new1372,21675267672778576L,5,16
new7243,21974849434477656L,2,24
new1636,22010301159834776L,8,24
new4449,21975115714061464L,6,24
new10424,3395336521241496L,4,24
new7935,12985851093029788L,0,28
new10909,3467868821640088L,-1,24
new10540,12958364192272284L,0,28
new3289,12985851093816220L,0,28
new1253,21482275741164664L,-1,24
new6883,21974883794216056L,4,24
new3072,21675790609737080L,-1,24
new7244,21974849434477688L,3,24
new706,19705825622602396L,43,28
new4199,3950909310921630L,-1,30
new6193,21394933034296732L,-1,28
new4962,18060659166899352L,-1,24
new21,21410003253225024L,11,0
new2060,21966052008963480L,4,24
new4928,3387959374801566L,-1,30
new2983,3669434334735262L,-1,30
new326,20565303436797568L,10,0
new9183,21684087379766428L,2,28
new4180,18060659166309528L,-1,24
new4721,21965562339700124L,3,28
new473,19185493921787776L,-1,0
new45,20831450666152860L,7,28
new472,18059594014748544L,-1,0
new4434,21974883785827480L,5,24
new474,19185493921525632L,-1,0
new475,18059594015010688L,-1,0
new6888,21693408809116824L,6,24
new10350,21410310310651036L,4,28
new471,19185493921263488L,-1,0
new470,18059594014420864L,-1,0
new2488,12676614329266076L,0,28
new8612,12958089305976732L,0,28
new908,21956742648964912L,10,16
new1370,21675267672778544L,6,16
new10685,19705550761472924L,39,28
new4344,21965290615171230L,-1,30
new324,21683815655238046L,-1,30
new6406,3415722529416094L,-1,30
new10633,609210636004504L,-1,24
new3206,3468521636680604L,-1,28
new3645,3978672214922142L,-1,30
new376,21691203343640384L,8,0
new7178,3468521635894172L,8,28
new78,20284103346382720L,13,0
new1958,3978672214659998L,-1,30
new5989,21683812501859740L,4,28
new2463,21965287461792924L,3,28
new11752,21482550635586712L,-1,24
new7020,21409777759610716L,2,28
new240,21761572087277392L,10,16
new5918,21693402366895448L,3,24
new1028,21965290632997278L,-1,30
new305,21683815656286622L,-1,30
new7290,21412449253123160L,2,24
new3130,3395954977592220L,-1,28
new3207,3468521637729180L,-1,28
new7871,4031918291866520L,4,24
new2083,21761572087801680L,5,16
new1804,3468968338445208L,3,24
new6569,21974877343081816L,3,24
new5402,3750443315155864L,4,24
new584,3395381607879582L,-1,30
new1803,2906018385023896L,5,24
new7813,12985851071796124L,0,28
new3042,9097482713838238L,-1,30
new2575,12395414247239580L,0,28
new2162,21412440663450744L,5,24
new3039,9097482714886814L,-1,30
new586,3395347249189790L,-1,30
new2540,18375085132681072L,49,16
new6880,21411933849183352L,6,24
new8142,21412449253123192L,3,24
new2864,18656560108867440L,-1,16
new8128,21482267159880824L,-1,24
new769,18104681951802270L,-1,30
new7936,21974360839693468L,3,28
new5230,20557637750665116L,6,28
new2183,21965015737788574L,-1,30
new12243,20839112710598300L,6,28
new6758,21683540777855390L,-1,30
new5286,21411136059221852L,3,28
new11712,21411410903573916L,4,28
new7850,21692885863507100L,3,28
new6584,21412202284868696L,6,24
new170,18104681952850846L,-1,30
new669,21482275757941912L,-1,24
new175,21957265569670552L,-1,24
new8161,21411933857571992L,5,24
new11309,21693408834282648L,4,24
new6524,21965015755614622L,-1,30
new1235,22010301160097112L,9,24
new6769,21683540778903966L,-1,30
new1224,22010301159834968L,10,24
new6983,21482267168269464L,-1,24
new8808,21975115714061656L,2,24
new11115,21693374474544280L,3,24
new2493,12395139377721244L,0,28
new2496,12676614354431900L,0,28
new239,21761572087277360L,11,16
new313,22043047063988016L,12,16
new7206,21957540438926712L,-1,24
new4738,19706100499985308L,44,28
new2080,21761572087801648L,4,16
new2184,22043047064512304L,3,16
new5053,609210627550360L,-1,24
new2774,3468513055134620L,-1,28
new5022,609210627615896L,-1,24
new9846,3468513054610332L,-1,28
new4893,22010335536612504L,5,24
new7406,21957540438926744L,-1,24
new2323,3395946396046236L,-1,28
new2775,3468513056183196L,-1,28
new2092,21761572096190288L,6,16
new11,21393792712845136L,7,16
new4916,22010301176874136L,6,24
new589,3395381599490974L,-1,30
new11109,21693374474544216L,2,24
new6405,3415722529415998L,40,30
new2570,12395414255628188L,0,28
new2573,12676889232338844L,0,28
new590,3395347240801182L,-1,30
new673,21482275757941880L,-1,24
new132,21957265569670520L,-1,24
new8157,21411933857571960L,5,24
new11305,21693408834282616L,4,24
new6676,3395347240276894L,12,30
new1608,12956697736572816L,0,16
new6980,21482267168269432L,-1,24
new11110,21693374474544248L,3,24
new554,19705825622602652L,42,28
new4146,1143616148231070L,-1,30
new4158,3950909310921374L,-1,30
new5125,1145815137932190L,-1,30
new98,21410003253225280L,10,0
new3016,3387959374801822L,-1,30
new5053,3669434334735006L,-1,30
new382,20565303436797824L,10,0
new5809,21684087379766684L,3,28
new3323,21965562339699868L,2,28
new2160,21412440663450776L,4,24
new477,19185493938564992L,-1,0
new193,20831450666152604L,7,28
new2541,18375085132681104L,48,16
new6895,21411933849183384L,6,24
new11628,21412449253123224L,3,24
new5205,21410035466299228L,2,28
new11585,21410310310651292L,5,28
new431,2269447335596958L,-1,30
new2865,18656560108867472L,-1,16
new8131,21482267159880856L,-1,24
new2637,21430103859028798L,46,30
new2500,12395139369332636L,0,28
new6958,21482550635586680L,-1,24
new479,18059594033885056L,-1,0
new2090,21761572096190256L,5,16
new9,21393792712845104L,8,16
new2199,22043047072900912L,4,16
new10818,19705550761472668L,40,28
new10780,609244994957208L,-1,24
new5996,12387733779556156L,0,28
new11681,609210636005272L,-1,24
new4007,1709297495205532L,-1,28
new10211,1146347559085980L,-1,28
new11714,609244995743640L,-1,24
new8857,1427822519019164L,-1,28
new1578,3950634408176542L,-1,30
new2961,21965287495347612L,4,28
new3763,3669159448242846L,-1,30
new645,22025977530704976L,2,16
new4814,3961584997946264L,-1,24
new6530,1710328287356824L,-1,24
new10761,18387170901632856L,127,24
new4391,3961550638207896L,-1,24
new9974,1147378351236760L,-1,24
new8327,21410035466298524L,5,28
new4048,1428853311170456L,-1,24
new228,22043320877081744L,4,16
new2304,3950634426002078L,-1,30
new3728,3669159449291422L,-1,30
new5682,21410878361183358L,-1,30
new9927,21409777759609980L,-1,28
new2218,12668591354996632L,0,24
new10344,21410310344205436L,5,28
new903,18105214888584860L,-1,28
new8458,21993050339381660L,-1,28
new5998,12387733779556220L,0,28
new4073,3950909285559198L,-1,30
new4769,21430103859028126L,-1,30
new4816,3669434325625502L,-1,30
new11278,21993050339643804L,-1,28
new1250,21409727520772510L,2,30
new12281,20839112710598044L,5,28
new10562,21411410937128092L,3,28
new9254,21965012617440668L,4,28
new926,21956742648964496L,6,16
new589,19231561480939416L,-1,24
new932,19231561480677272L,-1,24
new2345,3950909303384734L,-1,30
new4788,3669434326674078L,-1,30
new9103,21410318925751452L,3,28
new1788,21675267672778128L,16,16
new5999,21394933034297148L,1,28
new7136,10716977786283864L,60,24
new7848,21482261791385400L,7,24
new4691,10435502810097496L,74,24
new3449,21975115680507000L,7,24
new5168,609244986568600L,-1,24
new10656,609210627551128L,-1,24
new2835,21965290640533918L,-1,30
new11680,609210627616664L,-1,24
new9375,21974360873248092L,3,28
new10783,609244987289496L,-1,24
new8053,21411136059221148L,4,28
new11713,609244987355032L,-1,24
new10010,21692885897061724L,3,28
new5888,21402340704413854L,-1,30
new130,21683815664347550L,-1,30
new5066,22025702661186960L,12,16
new4803,3961584989557656L,-1,24
new4161,22043320868168848L,13,16
new7209,3680110012847000L,-1,24
new2212,21675790609737560L,1,24
new3792,22043320868693136L,5,16
new1644,22010301126542488L,8,24
new10529,22010301143319960L,6,24
new6096,21410318925751388L,2,28
new1635,22010301126280344L,9,24
new4448,21975115680507032L,7,24
new6000,12387733779556252L,0,28
new779,12396445047254936L,0,24
new7150,10716977786283928L,-1,24
new1917,12396445047779224L,0,24
new10425,10154027850163864L,-1,24
new4710,10435502810097560L,-1,24
new6676,21410318925751420L,3,28
new4269,21965031935847838L,5,30
new8462,21993050347770268L,-1,28
new11285,21993050348032412L,-1,28
new7,21410003253224512L,7,0
new2080,21966051975409048L,4,24
new5678,21410878361183390L,-1,30
new3627,21683556959661470L,5,30
new2,20284103346381888L,8,0
