名称,状态,最优步数,类型
new49480,3424456722697880L,-1,24
new74915,21713217173086808L,41,24
new47910,11580883077447800L,44,24
new62620,400775034227608L,73,24
new33594,3705416295665304L,5,24
new63397,401085370501464L,80,24
new86100,18414898673404056L,73,24
new86454,18379714301323416L,75,24
new106066,19540524801493336L,85,24
new11403,2572884674106264L,29,24
new28275,9125973188757656L,75,24
new74760,21713182813348440L,41,24
new18011,3705416295141016L,6,24
new36014,365865564957048L,71,24
new66577,21748891666097272L,73,24
new33690,12431654870125720L,0,24
new109126,19540531227658360L,81,24
new109130,19540531227396216L,82,24
new66571,21748891666621560L,-1,24
new72498,19434970611493240L,41,24
new83816,21676600455382616L,6,24
new12545,20270072426992536L,9,24
new12065,3661395037578840L,4,24
new76914,21676634815120984L,7,24
new2818,10427772431034744L,41,24
new69406,21676600454334040L,5,24
new33317,10533349152524408L,68,24
new7284,9372240194627960L,62,24
new9073,3661395053045592L,2,24
new73203,21676600454071896L,6,24
new33308,10533349152786552L,69,24
new2654,10427806790773112L,42,24
new9091,3661395053307736L,3,24
new63729,21676634814072408L,6,24
new55142,119323656276600L,86,24
new61431,400834115144024L,91,24
new31853,3706180807970456L,5,24
new63428,400810492856664L,78,24
new66330,21676634813810264L,7,24
new76456,19540799679138136L,90,24
new19836,11588879241447544L,26,24
new44562,12668577112450648L,0,24
new2444,1427281646511992L,-1,24
new23082,3662218587579960L,4,24
new39627,1421191644244344L,37,24
new41683,12668577127917400L,0,24
new73485,21675775845779256L,4,24
new33576,9407425640434008L,81,24
new69708,20549875938936632L,5,24
new23093,3662252947318328L,5,24
new41690,12668577128179544L,0,24
new6432,11597675602927704L,-1,24
new31043,1526698571221112L,113,24
new106530,18133155263629464L,78,24
new88179,20550700548540312L,-1,24
new68584,18414933007977368L,69,24
new69389,20550700547229592L,-1,24
new10751,9117176802661272L,82,24
new46613,12686209286162232L,0,24
new73187,20550700547491736L,-1,24
new12625,1236427200091032L,-1,24
new11411,2572884665717656L,28,24
new58465,400834115143832L,93,24
new2388,3716411109425944L,43,24
new9504,2572884665455512L,27,24
new16459,1526698537667480L,94,24
new59795,12405266013295512L,0,24
new41379,110527295345560L,87,24
new109007,19540531236046968L,80,24
new102209,9407424566708376L,69,24
new103985,9372240194627736L,69,24
new37238,11597709962666392L,40,24
new39492,3399141592748952L,5,24
new64891,21748891675010424L,-1,24
new40442,110527294821272L,82,24
new55148,119323656276888L,85,24
new31708,11588879207893912L,38,24
new37437,11597675602928024L,41,24
new23032,3399416469607320L,5,24
new21883,3399416469345176L,5,24
new79249,365865564956824L,70,24
new79440,401049937037464L,69,24
new46612,12686209286162296L,0,24
new69416,20549875938936472L,-1,24
new33002,10533349161175160L,70,24
new6652,3399416468558744L,4,24
new27887,19434970611493016L,38,24
new59651,10427806765607288L,41,24
new79444,401084296775832L,68,24
new86395,18414899747129688L,82,24
new88083,21676634839238232L,7,24
new5783,3399416468296600L,4,24
new82260,18414623770594200L,69,24
new88087,21676634838976088L,7,24
new90880,19540799653972312L,83,24
new23332,1427281621346168L,-1,24
new27502,3679010568300408L,8,24
new76088,21693408540903224L,1,24
new61287,11580883043894168L,43,24
new106264,18124358877533080L,83,24
new2326,3662252972484152L,4,24
new39493,3399416470655896L,5,24
new49932,9408249140923288L,68,24
new86768,18379714301323640L,78,24
new2386,3716411109426040L,47,24
new64327,3399141600088984L,5,24
new39502,3399141599826840L,5,24
new23328,1427281621346200L,-1,24
new10133,3717175613604696L,49,24
new23092,3662218587580248L,2,24
new73360,21675775845779032L,5,24
new79097,18414932999588760L,70,24
new10745,9117176794272664L,81,24
new27500,3679010568300440L,8,24
new63136,3424456739475096L,14,24
new80050,400775067781272L,71,24
new82765,365590695700632L,72,24
new12634,1236427208479640L,-1,24
new33597,3705416312442520L,6,24
new58262,9373064802396536L,61,24
new63896,3399141599040408L,4,24
new79098,18414898639850392L,71,24
new106537,19540524784716120L,84,24
new5989,9117176793748376L,78,24
new22112,9125973155203992L,77,24
new86147,2581681069115544L,65,24
new39517,3399141598778264L,4,24
new62489,10428597038803320L,34,24
new108969,18414624877873496L,83,24
new33530,3705381952704152L,7,24
new83670,20279968291425656L,33,24
new10135,3717175613604728L,48,24
new57867,9408284607940952L,84,24
new64421,21748891666097528L,74,24
new41382,110527303734168L,88,24
new46623,12686209286162328L,0,24
new28960,1421397784586616L,43,24
new29893,10533349161175192L,70,24
new37247,11597709954277784L,39,24
new57871,9408250248202584L,83,24
new64895,21748891666621816L,-1,24
new39551,11597709954015640L,39,24
new90851,18379439432067448L,74,24
new83807,21676600455382872L,5,24
new12542,20270072426992280L,9,24
new12254,3661395037579096L,4,24
new2542,3661979144480600L,6,24
new69396,21676600454334296L,4,24
new107315,19540531236047000L,79,24
new13889,3661395053045336L,3,24
new73193,21676600454072152L,5,24
new2391,3662252972484248L,4,24
new13894,3661395053307480L,4,24
new22881,3661979143169880L,8,24
new79055,401084305164440L,67,24
new18164,3661979143432024L,7,24
new42503,11597675569374072L,43,24
new28890,1421191626418552L,-1,24
new28972,1421191626156408L,-1,24
new33813,12669161219352408L,0,24
new44692,12668577112450904L,0,24
new41500,9408283559381144L,-1,24
new45852,12668577127917144L,0,24
new106262,18124358869144472L,82,24
new28893,1421157266680184L,-1,24
new47407,12669161218303832L,0,24
new56887,400834115143800L,93,24
new45854,12668577128179288L,0,24
new51739,12669161218041688L,0,24
new103254,18124358868620184L,79,24
new103270,18133155230075800L,78,24
new40036,1145238383071896L,-1,24
new4607,2551986746864280L,13,24
new14210,1144114177233816L,17,24
new73380,21720578771937432L,6,24
new91818,21683506762271576L,4,24
new20766,1245223561284760L,109,24
new29165,2534986973229976L,-1,24
new60035,3669124920945304L,12,24
new103233,9125973163855000L,75,24
new24754,1420057755052440L,-1,24
new63706,20566676776981144L,-1,24
new101111,10150729325859736L,17,24
new40058,1144138872492952L,19,24
new57699,3705380836739736L,2,24
new6674,10150729325597592L,16,24
new60197,3669090561206936L,11,24
new73194,21720578772199576L,5,24
new6681,10150754020070296L,32,24
new53861,1144079819592600L,18,24
new100813,10150729324811160L,17,24
new40102,1144104498598552L,14,24
new108210,10150754020594584L,-1,24
new6656,10150729324549016L,16,24
new97025,19158202905637528L,27,24
new90582,19426251802453624L,40,24
new108040,10150788380332952L,-1,24
new37872,11559168821736088L,4,24
new90723,18379474857143928L,74,24
new103963,9371140682999960L,68,24
new108477,11550408162732696L,4,24
new47924,119323656539288L,92,24
new59176,11307953978150040L,-1,24
new67157,21678032792863864L,43,24
new106711,12676272602523800L,0,24
new20616,12712580125034648L,0,24
new23661,10251873068076184L,65,24
new48435,119323656277144L,92,24
new36457,12677131628751448L,0,24
new108549,11550373802994328L,3,24
new8387,11588879207894168L,25,24
new62719,1144370800726936L,20,24
new93192,18027647218068632L,43,24
new83850,20279968324979864L,33,24
new96118,19157936615043736L,29,24
new22714,1144354695402392L,16,24
new22715,10151553952240536L,18,24
new94896,10151552878482328L,-1,24
new22138,1144354695140248L,16,24
new67887,1144370801513368L,-1,24
new71742,19157936615568024L,26,24
new21999,1526965899627672L,98,24
new23081,1421413857143960L,68,24
new60317,3388421955742360L,2,24
new64205,21747792154469784L,-1,24
new79261,364766053329048L,71,24
new13693,1144389054878616L,17,24
new19345,3669124895779672L,6,24
new19872,2538517703992984L,54,24
new23767,20566367539597976L,10,24
new24944,1420298272958872L,42,24
new71628,19157970975306392L,26,24
new15210,2538278285010776L,-1,24
new19068,19442666622456472L,63,24
new27990,19433871099865240L,39,24
new63848,21747792154994072L,-1,24
new1175,21710983823646872L,4,24
new62977,9372299225214584L,73,24
new15213,2538278284748632L,-1,24
new19875,2538552063731352L,55,24
new21993,1526965899365528L,98,24
new31164,3388421956004504L,3,24
new63008,9372275602927224L,75,24
new90783,18378339920439704L,75,24
new29778,2535227491136408L,10,24
new42387,10151553395962520L,14,24
new43960,1144371323187864L,14,24
new61405,1144389055927192L,17,24
new53862,1144354697499544L,17,24
new61897,10151552859607704L,30,24
new103385,18015595306267544L,23,24
new42719,10151553396224664L,14,24
new61804,10151552859345560L,29,24
new62671,1144370786833048L,16,24
new49437,11545699778864792L,37,24
new22150,18133155238726808L,78,24
new55056,10534147974499480L,66,24
new91611,19435279823711864L,33,24
new93153,18027647219117208L,44,24
new39245,1144354696450968L,17,24
new49442,11545734138603160L,36,24
new55049,10534147974237336L,66,24
new58312,9371965290768792L,70,24
new86590,18379715375050360L,77,24
new38959,1144354696188824L,17,24
new54498,10428595931491480L,26,24
new62546,10427497527175576L,60,24
new105922,21720578780588152L,4,24
new71438,19158202894889624L,28,24
new40167,1144104521143192L,17,24
new64199,18027922087586968L,44,24
new6689,10150729318519704L,15,24
new64131,1144079825884056L,19,24
new75543,19158202358534808L,16,24
new6543,10150753997525656L,32,24
new40008,1145238391460504L,-1,24
new89055,1144104521667480L,-1,24
new53889,1144079825621912L,19,24
new71641,19158202895151768L,27,24
new75495,19158202358272664L,16,24
new21301,3669915168975704L,4,24
new58087,9373100235861624L,60,24
new84439,1144114185622424L,18,24
new79267,1245223569673368L,109,24
new62627,10428630324784760L,26,24
new82728,364491184072856L,73,24
new18488,9125973155466392L,76,24
new58080,9373065876123256L,59,24
new79296,20566677825573784L,11,24
new79601,20566676751815576L,15,24
new86666,18378614789695896L,77,24
new18997,9125973155204248L,76,24
new40161,1144138880881560L,18,24
new10245,21720578780588184L,4,24
new62621,10428595965046392L,25,24
new14927,3696585557693336L,6,24
new85163,1144114186671000L,18,24
new22098,19158202377409432L,-1,24
new95095,19158203451167640L,15,24
new100765,18015870175523736L,25,24
new60208,3388421955742328L,2,24
new39246,10150788355166872L,29,24
new54576,12677097243847512L,0,24
new90721,18379474865532536L,75,24
new100598,18027922088635544L,45,24
new29042,11307953986538648L,-1,24
new83217,119323664927896L,91,24
new55859,10426707253979544L,42,24
new64528,1144079826932632L,19,24
new100726,21710983823646840L,4,24
new31059,3388421956004472L,3,24
new53830,1144079826670488L,19,24
new90852,18379440505794168L,75,24
new96243,20279968333368472L,32,24
new9837,2537694153991768L,35,24
new10225,10151553406710424L,24,24
new90577,19426251802453656L,41,24
new13481,2537694169458520L,34,24
new39805,1526965908016280L,98,24
new49438,11545699778864696L,-1,24
new46024,1144389063267224L,16,24
new75922,21684297035467608L,4,24
new63953,21683530351004056L,12,24
new71625,19157970966917784L,26,24
new79802,18414665638087832L,84,24
new84070,20566409390871448L,17,24
new1476,3669949553879704L,6,24
new49446,11545734138603064L,-1,24
new63847,21747792163382680L,-1,24
new24691,12712580125034616L,0,24
new13492,2537694169720664L,35,24
new82851,20566402947928984L,14,24
new34900,10419062236571480L,-1,24
new95212,19157928573260696L,14,24
new97111,19157936609276568L,29,24
new76566,21720578771937400L,6,24
new101735,18133155230338200L,79,24
new5080,10534147982888088L,66,24
new14234,10151588318008216L,15,24
new19874,2538517703992888L,61,24
new33384,12676272636078680L,0,24
new9575,21393773345444248L,4,24
new57700,3705380836739704L,2,24
new19878,2538552063731256L,62,24
new76520,21720578772199544L,5,24
new9578,21393773345706392L,3,24
new102008,18133155230076056L,79,24
new31877,1145213687813016L,-1,24
new40046,1145238383072152L,-1,24
new86011,18370730303465304L,-1,24
new46840,9373100261027448L,75,24
new43742,10428630349950584L,26,24
new63525,20566676776981400L,-1,24
new69293,20566677850739608L,19,24
new12840,3696585549042584L,4,24
new40051,1144138872492696L,20,24
new57703,3705380836739992L,1,24
new61263,3388421949713016L,6,24
new14945,3696585549304728L,5,24
new82483,2588277056475544L,7,24
new6612,10150754020070040L,33,24
new40097,1144104498598808L,15,24
new108172,10150754020594328L,-1,24
new101636,10426672919407000L,41,24
new102247,10427771323722904L,23,24
new108116,10150788380332696L,-1,24
new103961,9371140683000216L,67,24
new69062,21683530351003768L,13,24
new35757,365901006810744L,74,24
new101577,10426707279145368L,42,24
new27088,12712580091480984L,0,24
new65922,2253475508204440L,13,24
new40942,1144371337605784L,11,24
new62711,1144370800726680L,21,24
new15822,19141478048445336L,-1,24
new29250,18069454462751128L,-1,24
new31272,10151588293890968L,-1,24
new31287,1145488565457816L,-1,24
new40949,1144371337867928L,11,24
new37835,1139938897800344L,57,24
new68350,19157928562774936L,13,24
new94953,10151552878482072L,-1,24
new67715,1144370801513112L,-1,24
new67945,19157928562512792L,13,24
new71192,19426251827619480L,-1,24
new21286,3669915168975512L,6,24
new27706,21692267412885912L,7,24
new68524,21747792154469528L,-1,24
new79258,364766053329304L,72,24
new43264,11562525582444408L,48,24
new23471,20566367539598232L,10,24
new32400,20566367506043288L,8,24
new69428,20566368613356440L,12,24
new6426,10151553934414744L,-1,24
new18807,19442666622456728L,63,24
new21297,3669949528713880L,7,24
new37837,1139938896751768L,56,24
new38937,11545734163768888L,-1,24
new68512,21747792154993816L,-1,24
new72466,19433871099865496L,40,24
new6016,10151553934152600L,-1,24
new32531,18378339920439448L,74,24
new69626,20566402973094808L,13,24
new61417,1145488567554968L,18,24
new21645,18015578143699864L,25,24
new53855,10151553933366168L,-1,24
new61435,10419062211405656L,-1,24
new61647,10151552859607960L,31,24
new53474,10151553933104024L,-1,24
new61796,10151552859345816L,30,24
new62829,1144370786833304L,17,24
new50476,11551198410762904L,3,24
new36478,365591769427576L,77,24
new45687,10151588292842392L,-1,24
new62534,12677097210292376L,0,24
new37085,84140414807672L,95,24
new72306,20569707657316152L,64,24
new58155,9371965290768536L,71,24
new103689,19157928563823512L,14,24
new7715,2538552088897080L,61,24
new103361,19157928563561368L,14,24
new10134,21393773354095000L,2,24
new83687,1145213696201624L,-1,24
new39998,1144104521142936L,18,24
new37417,1139664028282008L,63,24
new68149,19158203432293272L,-1,24
new75398,19158202358535064L,16,24
new6534,10150753997525912L,33,24
new40150,1145238391460760L,-1,24
new88711,1144104521667224L,-1,24
new67804,19158203432031128L,-1,24
new74819,18370730311853912L,-1,24
new75491,19158202358272920L,16,24
new10530,3714976623903064L,2,24
new106007,21683506787437400L,6,24
new82203,2534986998395800L,16,24
new19529,3669124895779480L,11,24
new19876,2538517703993176L,60,24
new82727,364491184073112L,74,24
new37418,1139664027233432L,63,24
new78699,1420057780218264L,35,24
new79602,20566676751815320L,16,24
new86519,18378614789695640L,76,24
new106103,21683472427699032L,6,24
new39992,1144138880881304L,19,24
new85180,1145213698298776L,19,24
new22229,19158202377409176L,-1,24
new71234,19426251827619448L,-1,24
new95507,18015870192300952L,26,24
new36147,365866638683768L,75,24
new36400,84406694653560L,103,24
new49445,11545699778864984L,-1,24
new39242,10150788355167128L,30,24
new54569,12677097243847256L,0,24
new55877,11550408137566872L,5,24
new10092,11260675305329560L,3,24
new36149,365900998422136L,75,24
new72800,19434970611494520L,41,24
new103532,19158203433341848L,-1,24
new23179,10251873076464792L,65,24
new54578,12677131603585624L,0,24
new103267,19158203433079704L,-1,24
new20094,19141478040056728L,-1,24
new86235,18069454454362520L,-1,24
new46020,1145488573846424L,-1,24
new7811,2538278260893528L,57,24
new9929,2537694153992024L,36,24
new7926,10427771357277816L,25,24
new8376,2537694169458264L,35,24
new94172,21402819928345432L,2,24
new3807,9372241268354680L,59,24
new58031,3669124920945496L,8,24
new2100,9090789913734776L,59,24
new40271,1139670497701496L,58,24
new66518,21683530351003800L,13,24
new1037,21747792163382424L,-1,24
new24558,2538278259844952L,58,24
new3707,9372275628093048L,60,24
new7736,2538552088897176L,52,24
new8379,2537694169720408L,36,24
new19771,2538278259582808L,59,24
new58210,3669090561207128L,7,24
new17186,18015578135311256L,25,24
new95084,18015595314656152L,23,24
new72694,19435279848877688L,32,24
new27560,12676272636078936L,0,24
new38963,11545734163768984L,35,24
new61334,3388421949713048L,6,24
new14969,9097363347583640L,-1,24
new9693,21402819928344728L,7,24
new12246,2551986713309848L,12,24
new29927,1245223594839192L,108,24
new108048,9125973197671576L,73,24
new52020,3669124887390872L,11,24
new73186,19442975893394072L,-1,24
new29954,1245223595101336L,107,24
new30937,1526699645471896L,96,24
new31110,1526734004685976L,96,24
new75339,21678032792864344L,39,24
new108031,9125973197409432L,74,24
new4210,1428853311198104L,35,24
new91091,2543191728122008L,18,24
new7009,3750734844151640L,-1,24
new19806,11307954014588056L,76,24
new31134,1526734004948120L,96,24
new49540,3705380870294168L,3,24
new82249,2581681060727960L,64,24
new52218,3669090527652504L,10,24
new5599,1428876933485464L,38,24
new15698,2300755831245976L,64,24
new16432,1411286089642904L,-1,24
new30929,1526699644947608L,97,24
new31120,1526734005210264L,95,24
new82197,2581681060465816L,63,24
new82404,2588277056475800L,7,24
new61771,1146244483109784L,-1,24
new99471,18104837480231576L,-1,24
new99258,18034502022050456L,51,24
new10529,10427771323723672L,26,24
new101643,10426672919407256L,41,24
new102447,10435467401794200L,-1,24
new12937,10533349152525464L,68,24
new56093,119323690355864L,90,24
new44679,11559168788181656L,3,24
new103959,9371140683000472L,67,24
new12919,10533349152787608L,69,24
new51154,11307954011704472L,-1,24
new56068,119323690093720L,91,24
new72919,1147366542217880L,-1,24
new93142,9098485958251160L,-1,24
new104709,10251873102417048L,77,24
new101580,10426707279145624L,42,24
new102181,12676272636078232L,0,24
new12711,10533383512263832L,68,24
new29776,12712580091480216L,0,24
new32797,10251873101630616L,64,24
new51594,11307954012490904L,-1,24
new56598,119323689831576L,91,24
new527,11588879241448600L,26,24
new12701,10533383512525976L,69,24
new101154,21402055424166008L,6,24
new31841,1146519358919576L,-1,24
new76109,18104562600227480L,-1,24
new29681,18069454462751384L,-1,24
new93538,20376158639051672L,-1,24
new98459,18034235731456664L,-1,24
new31296,1146519358657432L,-1,24
new96970,18027647251623064L,42,24
new93539,20376158639313816L,-1,24
new36867,1139938897801112L,50,24
new75565,18034235731980952L,-1,24
new81919,18052428398441112L,-1,24
new74435,18104562599965336L,-1,24
new14189,1146519357871000L,-1,24
new17981,364766053329560L,72,24
new27715,21693366924513688L,6,24
new30484,3669915135421336L,4,24
new31119,1526965933182104L,97,24
new32224,1421413890698392L,69,24
new71169,92102739169944L,-1,24
new91524,18104562599178904L,-1,24
new10448,3680110012819288L,57,24
new16959,1411526607549336L,64,24
new75465,18034270091719320L,-1,24
new93531,20376158638003096L,-1,24
new98696,19540531227659416L,80,24
new13701,1146519357608856L,-1,24
new14640,1429093829104536L,32,24
new16839,2544016335890840L,10,24
new29108,2538517670438552L,53,24
new32919,20566367506043544L,9,24
new93533,20376158638265240L,-1,24
new98700,19540531227397272L,81,24
new15868,2301022119480472L,61,24
new25068,21693366925037976L,6,24
new28349,19442666656010904L,64,24
new32236,1421448250436760L,70,24
new36860,1139938896752536L,51,24
new72527,19433871099865752L,40,24
new98552,19540565587397784L,81,24
new6851,1429128188842904L,33,24
new25243,21693366924775832L,5,24
new31111,1526965932919960L,97,24
new89624,18104562598916760L,-1,24
new91155,18387135476585368L,103,24
new1821,21402055432554648L,5,24
new76060,20585082574615192L,7,24
new98559,19540565587135640L,82,24
new46363,9098187970818712L,-1,24
new61773,1146519361016728L,-1,24
new99758,18104562602324632L,-1,24
new27172,18015578110145176L,25,24
new45586,9098187970556568L,-1,24
new42753,9380795206652824L,67,24
new50673,11551198410762648L,3,24
new57591,11545699745310360L,38,24
new62222,9098187969770136L,-1,24
new101103,12395621210482840L,0,24
new31284,18133155272281240L,77,24
new46414,10436327443059608L,39,24
new46686,10436326369301400L,-1,24
new62491,10428630324784280L,28,24
new62563,12677097210293144L,0,24
new62998,10534148008053912L,67,24
new96939,18027647252671640L,43,24
new31307,18133155272543384L,76,24
new35815,9380760846914456L,66,24
new62990,10534148007791768L,67,24
new53800,10418725861766040L,-1,24
new39697,10436293083321240L,40,24
new39981,10436292009563032L,-1,24
new61304,9098187969507992L,-1,24
new62496,10428595965045912L,27,24
new107100,12395621210744984L,0,24
new69969,1146244489401240L,-1,24
new75786,18104837469745816L,-1,24
new61823,1146244489139096L,-1,24
new70132,18027922121141400L,43,24
new75285,18034502011302552L,-1,24
new37156,1139664028282776L,62,24
new71623,18034501474685592L,67,24
new75476,18034502011564696L,-1,24
new71718,18034501474947736L,67,24
new74988,18104837469483672L,-1,24
new1781,12395621210482808L,0,24
new69250,1146244488352664L,-1,24
new91182,18104837468697240L,-1,24
new91847,19540797507243160L,82,24
new10440,3680110012819352L,-1,24
new27687,9125973189282968L,74,24
new86811,1245223603227800L,108,24
new28625,3669124862225304L,13,24
new61848,1146244488090520L,-1,24
new82724,364491184073368L,74,24
new91257,19442976941986712L,58,24
new91379,19435279823711384L,30,24
new91604,19442975868228504L,62,24
new91843,19540797506981016L,83,24
new27667,9125973189020824L,75,24
new32385,10251873096125592L,75,24
new46607,1526699653860504L,96,24
new64032,91836459324056L,-1,24
new86829,1245223603489944L,107,24
new37149,1139664027234200L,62,24
new78710,1420057780218520L,35,24
new86425,18387410345841560L,100,24
new28277,9125973188758680L,75,24
new46543,1526734013336728L,96,24
new74059,21710983823647320L,2,24
new96496,12386574090703768L,0,24
new12233,12395621210744952L,0,24
new54645,10428595931491960L,24,24
new90172,18104837468435096L,-1,24
new46536,1526734013598872L,95,24
new82237,2300755839634584L,64,24
new96548,12386574090965912L,0,24
new46399,90713848656536L,-1,24
new17485,18034501493822360L,-1,24
new93230,18034502567580568L,71,24
new91938,119323698744472L,89,24
new52131,11550408137566616L,5,24
new104842,18027922122189976L,44,24
new19800,11307954020093080L,-1,24
new62988,10533383503613080L,68,24
new91919,119323698482328L,90,24
new52215,10435502810125208L,73,24
new535,11307954020879512L,-1,24
new29951,10251873076465560L,66,24
new41643,9379995269731224L,-1,24
new46323,9362403352130456L,-1,24
new56086,9372299225214104L,72,24
new59309,9407483597294744L,70,24
new63004,10533383503875224L,68,24
new37831,10435526432412568L,31,24
new50217,10417935588570008L,-1,24
new62999,10533383504137368L,69,24
new101124,21402055432554616L,5,24
new14609,9098187981304472L,-1,24
new86594,18069454454362776L,-1,24
new25245,21693366917697944L,4,24
new41274,10419062236571000L,43,24
new81923,18052428406829720L,-1,24
new46535,1526965941570712L,97,24
new57592,11545699745310264L,-1,24
new87068,19442702064341912L,62,24
new75464,18034270083330712L,-1,24
new91837,19540565578484888L,82,24
new87369,18414665671642264L,83,24
new82353,2301022127869080L,61,24
new7004,3750734844151704L,-1,24
new33730,12712580091480184L,0,24
new80768,19442708507284376L,71,24
new91844,19540565579009176L,81,24
new1889,21402055424166040L,6,24
new91848,19540565578747032L,82,24
new46365,90988726563480L,-1,24
new99328,18034235725689496L,53,24
new93410,18034227689673624L,70,24
new105436,21402819928344696L,7,24
new106221,18133155263892632L,78,24
new12700,10534148016442520L,67,24
new29112,2538517670438456L,62,24
new60014,10436326394466968L,-1,24
new106230,18133155264154776L,77,24
new24275,12676272602524248L,0,24
new49541,3705380870294136L,3,24
new108959,19259055170473112L,79,24
new37763,12677131628751000L,0,24
new106529,18133155263630488L,78,24
new88319,21694191534117272L,6,24
new88429,21694191534379416L,5,24
new12127,2551986713310104L,11,24
new73297,21694191533068696L,5,24
new33463,1245223561285528L,103,24
new49914,3669124887391128L,10,24
new66259,19442976967152536L,73,24
new72962,19442975893394328L,-1,24
new73559,19435279848877208L,35,24
new76190,21694191532806552L,5,24
new26660,9125973163855768L,76,24
new19902,1420057755052696L,-1,24
new91088,2543191728122264L,18,24
new43057,400834115144856L,93,24
new50084,3669090527652760L,9,24
new73378,21694191533330840L,4,24
new46430,1526734021987480L,94,24
new94753,12386574099354520L,0,24
new101131,9097363362263704L,-1,24
new15018,9097363362001560L,-1,24
new86015,18370730303464824L,97,24
new101132,9097363361215128L,-1,24
new101523,10435467401794456L,-1,24
new101524,10435468475552664L,70,24
new106792,10427771357277336L,24,24
new43921,91835379569560L,77,24
new79886,119323707133080L,90,24
new44451,11559168788181912L,2,24
new97601,18027922147355800L,36,24
new103854,9379936239145880L,93,24
new108474,11550408162732440L,4,24
new59191,11307953978150808L,-1,24
new59412,119323656540056L,86,24
new68999,20569707657315704L,51,24
new69061,21683530384558200L,14,24
new73198,1147366542218136L,-1,24
new104781,10417901253997464L,-1,24
new76414,1129774624617368L,68,24
new83229,1245223613975704L,91,24
new87590,1139670497701016L,57,24
new93038,9098485958251416L,-1,24
new93118,9080894040650648L,-1,24
new107889,9090789913734296L,58,24
new18396,12676272602524568L,0,24
new101599,10435502835291032L,69,24
new16478,10251873068076952L,66,24
new55159,119323656277912L,85,24
new1738,12395621204453496L,0,24
new15013,9097363360952984L,-1,24
new108541,11550373802994072L,3,24
new14054,11588879207894936L,37,24
new104649,10417935613735832L,-1,24
new44662,1139973291093144L,55,24
new76725,90988732854936L,-1,24
new88492,21412465301590424L,3,24
new94230,18027647218069400L,54,24
new83485,20288764384448920L,31,24
new83877,20279968324980632L,32,24
new27717,21693366909309336L,5,24
new44651,1139938931354776L,56,24
new61581,10419062211405176L,37,24
new65078,18034227678925720L,62,24
new81925,18052428398441368L,-1,24
new27710,21693366909047192L,6,24
new46400,90988732592792L,-1,24
new65448,18034227679187864L,62,24
new71341,92102739170200L,-1,24
new44664,1139973290044568L,54,24
new10100,3714976623903640L,4,24
new10251,373561609474968L,86,24
new17499,1421413857144728L,73,24
new21633,1526965899628440L,103,24
new91850,84406694653080L,102,24
new30473,3669915135421080L,5,24
new66453,19442702089507736L,67,24
new77261,90988731806360L,-1,24
new72258,74510821569432L,104,24
new18326,3681209558001496L,57,24
new14635,1427994317476760L,33,24
new15185,1147633901851544L,45,24
new17027,2544016335890584L,10,24
new23413,1420298272959128L,42,24
new29113,2538517670438808L,53,24
new32608,20566367506043800L,9,24
new2520,373595969213336L,87,24
new18531,19442666622456216L,62,24
new27917,19434970611494040L,38,24
new28060,19442666656011160L,64,24
new44653,1139938930306200L,55,24
new66358,19442667729769368L,66,24
new86355,2301022136257688L,60,24
new26715,19259055193541784L,94,24
new21726,1526965899366296L,103,24
new46417,90988731544216L,-1,24
new90952,18378339920439960L,75,24
new76056,20585082574615448L,7,24
new108667,19259055193279640L,93,24
new30806,18015578110145432L,25,24
new46196,10154815976723352L,39,24
new57593,11545699745310616L,39,24
new18328,3681209558001528L,57,24
new105514,18133155238727576L,77,24
new46690,10436326369301144L,-1,24
new54541,12677097243846808L,0,24
new54808,10534147974500248L,80,24
new94686,18027647219117976L,54,24
new96942,18027647269448856L,35,24
new54906,10534147974238104L,80,24
new57816,9371965290769048L,70,24
new101329,18034227679974296L,63,24
new39985,10436292009562776L,-1,24
new54537,12677131603585176L,0,24
new54653,10428595931492248L,23,24
new62411,10427497527175832L,60,24
new101612,18034227680236440L,63,24
new77840,90713863336600L,-1,24
new64029,18027922087587736L,56,24
new44279,1139664061836440L,62,24
new64948,18034502548444056L,-1,24
new71620,18034501474685848L,67,24
new10996,21694191542768024L,4,24
new46325,90713863074456L,-1,24
new65232,18034502548706200L,-1,24
new71529,18034501474947992L,67,24
new77838,90713862288024L,-1,24
new98430,19540797524020376L,79,24
new10870,9098484878496664L,84,24
new12311,3680110012819096L,-1,24
new33468,1245223569674136L,103,24
new40157,1147367622005656L,40,24
new101189,9125973206060184L,74,24
new28796,3669124862225048L,12,24
new75829,373286740218776L,88,24
new91606,19442975868228248L,63,24
new26659,9125973155467160L,77,24
new64178,91836459324312L,-1,24
new66091,74244541723544L,-1,24
new91774,84140414807192L,96,24
new44280,1139664060787864L,62,24
new65258,1428853336363928L,39,24
new86173,18378614789696152L,77,24
new22120,9125973155205016L,77,24
new86177,2581681069116568L,65,24
new46326,90713862025880L,-1,24
new86783,1411286114808728L,63,24
new87210,2300755856411800L,54,24
new17655,18034501493822104L,-1,24
new74830,18370730311853432L,96,24
new10103,3714976623903608L,4,24
new37670,11562525582443928L,36,24
new62560,12677097210292824L,0,24
new100419,18027922088636312L,56,24
new12470,10533349161176216L,70,24
new29082,11307953986539416L,-1,24
new59418,119323664928664L,87,24
new102714,10251873110805656L,77,24
new44278,1139664062885016L,61,24
new52104,10426707253979800L,42,24
