名称,状态,最优步数,类型
new3614,3950326067545680L,4,16
new13505,4091028089341008L,37,16
new40173,440657305218672L,53,16
new55587,440451170906000L,62,16
new8143,19423185733283728L,-1,16
new9018,2402179336390224L,-1,16
new3409,3730119882264208L,9,16
new8336,2824426160703056L,5,16
new21020,21965531494016848L,5,16
new26240,21419081479530320L,4,16
new48036,3660886099447440L,6,16
new55585,440451170643856L,63,16
new18270,2402213696390736L,-1,16
new23629,3457709441599312L,11,16
new1691,2393114816073360L,27,16
new26999,18719514900565392L,51,16
new51124,3730119881477776L,6,16
new19335,2402213696128592L,-1,16
new46677,11989137175881264L,-1,16
new39153,440657305480816L,54,16
new55686,10134314487172752L,28,16
new57972,9738454548874640L,60,16
new64662,9175504629008272L,63,16
new13324,3457708351555184L,3,16
new58604,18436906054651024L,54,16
new18330,9430282359344752L,59,16
new7863,1848032186609264L,56,16
new43750,19422086223752848L,-1,16
new61542,12395657717401168L,0,16
new38019,12957508142417488L,0,16
new32939,11963262916922512L,36,16
new52133,19422086760353424L,36,16
new8112,9430247999606384L,58,16
new8189,1566557210226288L,63,16
new31314,11400312997056144L,64,16
new58609,18436897464978576L,56,16
new8150,9430247999868528L,59,16
new61725,19422095350025872L,31,16
new26922,2534118594006672L,6,16
new25530,18728070475416976L,45,16
new23047,3660018500849296L,5,16
new38813,18085398454767248L,-1,16
new50312,3660018500062864L,7,16
new2671,19141513741389456L,-1,16
new21776,19289912361354896L,-1,16
new32134,3660611214462608L,6,16
new35881,3660018500325008L,6,16
new21689,19289912361092752L,-1,16
new39894,88866758102928L,-1,16
new50637,11409360337503792L,-1,16
new17994,2955781277011344L,51,16
new3479,3457442063844944L,1,16
new31530,4090753211696208L,-1,16
new46236,4046496778169232L,-1,16
new4054,9359870153846672L,79,16
new11418,2393381104045712L,27,16
new42207,11409394697242160L,-1,16
new56271,440683098091408L,62,16
new1659,20837982320256656L,-1,16
new12346,2956331023912080L,-1,16
new8800,10415402390253456L,-1,16
new13582,3379127646965392L,4,16
new42256,11409394697504304L,-1,16
new56262,440683097829264L,63,16
new13587,3379136236899984L,3,16
new16311,22034765284697488L,6,16
new58793,9712350006087056L,59,16
new1869,9359904511487888L,62,16
new28812,12456111488109712L,0,16
new76,10416536259522192L,28,16
new6543,10415436747894672L,28,16
new18335,2402178262631984L,36,16
new29045,11962988047666576L,16,16
new39021,3729836408131216L,5,16
new39038,3660018501897872L,5,16
new3443,3457442063844976L,2,16
new39018,3729844998065808L,6,16
new39141,12464641318585936L,0,16
new8155,2402212622632496L,38,16
new23122,10416536796122768L,15,16
new30934,20996319250753072L,36,16
new3411,3457476423321200L,4,16
new48568,3659511687106192L,5,16
new8116,2402212622370352L,37,16
new47848,3659503097433744L,5,16
new3439,3457476423583344L,3,16
new23162,10416545385795216L,34,16
new25223,19704695614656144L,28,16
new14901,2419538251745168L,-1,16
new27620,3951425587562064L,6,16
new27652,9430282382413424L,60,16
new34552,2393149184200336L,29,16
new35241,2964853304853904L,-1,16
new7186,3942361050926736L,4,16
new15147,21402581565761360L,5,16
new55076,19423185758449552L,-1,16
new56881,19422086246821520L,-1,16
new9124,3660886074281616L,6,16
new10130,20381123096236944L,10,16
new16666,22043843478433168L,4,16
new55521,19422086783422096L,-1,16
new55978,440648724197232L,61,16
new18384,9430282381889136L,56,16
new6417,21963882227099472L,7,16
new15282,2419538252007312L,-1,16
new31931,3457476440360592L,17,16
new38988,19422095373094544L,-1,16
new55596,10697264432205456L,30,16
new56243,440451146788752L,64,16
new12774,19289912378132080L,56,16
new58018,10300322212218768L,-1,16
new15335,9640598341209744L,52,16
new64859,18366520189374096L,61,16
new28064,1848057965326192L,-1,16
new50772,11972035379725712L,-1,16
new58313,12958607662433872L,0,16
new60113,18366519652773520L,72,16
new27498,1566548628942704L,-1,16
new47845,3659503120764560L,5,16
new23024,3660009919303312L,6,16
new54077,3729836432248464L,6,16
new23649,3660009919041168L,7,16
new33636,19704463686422160L,27,16
new39015,3729836431462032L,5,16
new60124,3659503121550992L,8,16
new37703,3660009918516880L,3,16
new44505,89966261342096L,-1,16
new31969,3457743801337488L,14,16
new47847,3659503119715984L,4,16
new58826,18436906054651248L,53,16
new63034,2392831365533328L,30,16
new18607,2955781285399696L,51,16
new47849,3659511709650576L,3,16
new23833,10415436724826000L,-1,16
new54103,3729836431199888L,5,16
new1196,1285082770050960L,73,16
new18199,2965128182498704L,-1,16
new35287,2392839955205776L,27,16
new44396,160299572006800L,74,16
new10133,20381123092042640L,-1,16
new23626,3457709441599120L,13,16
new26159,2393381112434320L,28,16
new35835,2402212639409808L,-1,16
new39017,3729836430413456L,4,16
new8190,1566557210226576L,69,16
new12037,2956331032300688L,-1,16
new47852,3659511710174864L,6,16
new15305,20381123091780496L,-1,16
new24103,10415402365087632L,-1,16
new27496,1566548620554128L,-1,16
new60110,3659503120502416L,7,16
new29021,22034765259531664L,12,16
new52853,18436897515572848L,64,16
new26809,9429775542193296L,57,16
new64532,9175504629007952L,51,16
new24549,11400029546516112L,58,16
new52203,9149915482295952L,62,16
new55755,440648715284368L,63,16
new33106,11962979466382480L,18,16
new38997,3660009920351888L,6,16
new40182,440657305218960L,62,16
new50763,11972310257370512L,-1,16
new26810,9429775543241872L,57,16
new56104,10416536234356368L,34,16
new52254,9149906892361360L,61,16
new55600,19562797419531888L,-1,16
new52305,10416536770956944L,14,16
new55562,440683075022736L,64,16
new55977,440648715808656L,62,16
new47098,19281322443542128L,65,16
new64597,11409394714281616L,64,16
new39160,440657305481104L,61,16
new48054,10416545360629392L,14,16
new27162,18156599340437136L,63,16
new25226,19704695606267536L,28,16
new26939,18719549260303504L,50,16
new27725,3660886083718800L,6,16
new45305,1144138612125328L,34,16
new13318,3457708351555408L,1,16
new55758,440648715284336L,64,16
new3402,3951425579173456L,5,16
new13255,4091028089341264L,38,16
new35233,2393149192588944L,29,16
new47884,3659786587557520L,4,16
new52281,9431381868875376L,69,16
new8170,19423185733283472L,-1,16
new9016,2402179336390480L,-1,16
new9927,21402581557372752L,6,16
new18343,2402178262632272L,34,16
new50869,11409085459859248L,-1,16
new21030,21964431982389072L,4,16
new47883,3659786587819664L,5,16
new52228,9149906892361328L,61,16
new13268,3457709424822096L,3,16
new18278,2402213713167952L,42,16
new18559,19423186269884048L,29,16
new27183,18156564980698768L,62,16
new55566,440683075022704L,65,16
new55980,440648715808624L,62,16
new26908,18719514900565136L,50,16
new35239,2393114832850576L,30,16
new47124,19281322443542160L,66,16
new29176,2419538260395920L,-1,16
new31551,19423194859556496L,31,16
new55593,10697264423816848L,29,16
new38222,10300322203568016L,-1,16
new37710,10300322203830160L,-1,16
new58150,9738454548874384L,59,16
new15521,9078199217327760L,-1,16
new8191,9430256555724144L,61,16
new35440,2401903384987440L,37,16
new47901,12464907606296400L,0,16
new50645,11409360337504080L,-1,16
new44078,19422086223753104L,-1,16
new25925,1848023596674928L,65,16
new28067,1848057956937584L,-1,16
new38024,12958607654045264L,0,16
new44401,160299572006768L,75,16
new30573,11963262916922768L,35,16
new27503,1566548620554096L,-1,16
new25469,1848057956413296L,65,16
new35953,9430248016645744L,60,16
new25362,18165120555550352L,66,16
new25874,18728070475416720L,44,16
new46298,3659511702310544L,4,16
new23033,3729845013794448L,5,16
new33641,19704463678033552L,27,16
new12798,19289912378132112L,57,16
new31994,3659511702834832L,6,16
new37667,3729845013008016L,-1,16
new44646,159801355800464L,73,16
new39888,89966269730704L,-1,16
new18284,2392831357144720L,29,16
new31325,10415402926853776L,-1,16
new31352,3457743809726096L,15,16
new35441,2401903384987472L,37,16
new17996,2955781277011088L,50,16
new7004,3942086173019792L,3,16
new35211,9359870690446992L,78,16
new3348,3729845012745872L,4,16
new7003,3942077583085200L,4,16
new16312,2392839946817168L,26,16
new31374,10415411516526224L,-1,16
new31414,4090753211696464L,-1,16
new46581,4046496778168976L,-1,16
new5291,9359870153846416L,78,16
new1754,20837982320256912L,-1,16
new8192,1566557218615184L,69,16
new11336,2956331023912336L,-1,16
new14466,3660611196636816L,5,16
new38362,3729845011959440L,-1,16
new58036,440675011202192L,50,16
new488,10415402390253200L,-1,16
new13469,3660602606964368L,5,16
new27499,1566548628942736L,-1,16
new64523,11409394714281520L,-1,16
new11368,22034765284697232L,7,16
new58792,9149400086220432L,67,16
new58666,9712350006086800L,58,16
new5052,9359904511487632L,61,16
new191,10415436747894416L,29,16
new6378,10416536259522448L,27,16
new20864,12455561740946576L,0,16
new33211,11962988047666320L,17,16
new50870,11409085459859280L,-1,16
new26027,11400038127799952L,59,16
new55631,19562797427920496L,-1,16
new22985,10415437284494992L,16,16
new35955,2402212639409712L,-1,16
new45182,20381123102528400L,-1,16
new55979,440648724197264L,61,16
new14040,20381123102266256L,-1,16
new26840,9359905048088208L,46,16
new58777,18436940420418928L,50,16
new23016,10415445874167440L,33,16
new32003,3457476440360560L,18,16
new39164,440657313869712L,60,16
new25884,19704695614655888L,29,16
new47683,18649181631843728L,68,16
new49694,18648082120215696L,68,16
new58856,18436974813711504L,50,16
new41272,18436974814497936L,56,16
new49809,18085166526532752L,68,16
new49686,18648116479954064L,67,16
new45825,19211066433375376L,69,16
new22423,3388475650917456L,3,16
new35520,2401903351432848L,26,16
new41274,18436940454759568L,56,16
new1223,21402581565760592L,6,16
new58855,18436974814760080L,51,16
new32293,9430290972085616L,62,16
new41279,18436974815546512L,56,16
new63014,19422086783421840L,-1,16
new18879,9430290971823472L,62,16
new58840,18436940453973136L,50,16
new5933,22034765318251856L,4,16
new38486,20978719825618256L,-1,16
new45461,19423194884721808L,-1,16
new25342,18165120555550064L,47,16
new64383,10696130560838800L,-1,16
new64856,9640598341209488L,52,16
new59655,11980340025683344L,-1,16
new50342,11409085426304656L,35,16
new53951,18366520189373840L,60,16
new56388,12395657725789264L,0,16
new39385,12464641318585488L,0,16
new41306,18436906097118352L,53,16
new39386,12464675678061712L,0,16
new58483,440675011202928L,58,16
new39382,12464675678323856L,0,16
new34824,19703329815055504L,32,16
new48439,3659503087210384L,4,16
new22523,18647797578648720L,49,16
new23930,3660009885486992L,6,16
new39757,3729836397907856L,4,16
new58227,9738454548875120L,61,16
new38066,3660009884962704L,2,16
new50086,89966261341328L,38,16
new58424,9175504595453808L,62,16
new8547,9430256589278352L,61,16
new13767,3457708318000784L,2,16
new48425,3659503086161808L,3,16
new61515,2392831331979152L,28,16
new18571,9430282359344272L,56,16
new18756,2402178229077648L,28,16
new3724,10415411491359888L,-1,16
new8597,2824426160702608L,11,16
new26564,21419081479529872L,9,16
new8529,9430256589802640L,57,16
new13712,3457709391267472L,4,16
new18786,9430290949016720L,62,16
new23906,3457709408044944L,11,16
new26546,2393381078880144L,26,16
new39772,3729836396859280L,3,16
new8381,9430247999605904L,55,16
new58932,18436897464979056L,60,16
new8386,9430247999868048L,56,16
new13657,10415445851098256L,-1,16
new21100,22034765293085840L,10,16
new15523,9642016754142352L,37,16
new27425,9429775542194064L,66,16
new5374,9430875088161936L,54,16
new10256,9640882882776464L,35,16
new15533,9641982394403984L,36,16
new22811,11400029512961936L,56,16
new27332,18438039957998960L,54,16
new48138,12464907606295696L,0,16
new50216,11409360303949456L,45,16
new27440,9429775543242640L,66,16
new40288,3660009869758096L,4,16
new5385,9430875089210512L,55,16
new27168,18156564980698480L,48,16
new52324,10416536770956688L,15,16
new53127,3660018459430544L,8,16
new46601,13027841453114512L,0,16
new26807,18156599306882960L,61,16
new25879,19704695606267280L,29,16
new35692,18649181623455120L,69,16
new50688,3730119848971920L,8,16
new40860,1144138612125072L,33,16
new22400,3388475642528848L,4,16
new48256,12464907606295664L,0,16
new52437,9149915482295664L,69,16
new4071,3950326067545168L,3,16
new1277,21402581557371984L,5,16
new40553,21497945334229392L,-1,16
new20433,21964431982388304L,7,16
new24973,20979235204916304L,36,16
new18579,19423186269883792L,30,16
new26815,18156564947144592L,60,16
new52331,9431390458547568L,57,16
new51587,3730119847923344L,7,16
new58846,18436974808206480L,54,16
new3831,12737320210992272L,0,16
new58420,9175504595453840L,62,16
new13771,3457708318000752L,2,16
new28943,13018778007506064L,0,16
new58845,18436906088205456L,54,16
new58850,18436940448468112L,54,16
new41619,11831608235574352L,1,16
new56381,12395657717400656L,0,16
new21064,12455845233953936L,0,16
new37550,12957508142416976L,0,16
new58853,18436906088729744L,53,16
new3830,12737320209943696L,0,16
new8521,9430247966051952L,57,16
new21065,12455879593430160L,0,16
new30837,11400312963501712L,63,16
new58849,18436897498533008L,55,16
new21058,12455879593692304L,0,16
new58852,18436897498795152L,54,16
new61901,19422095350025360L,37,16
new65800,13027841469891920L,0,16
new11363,2534118594006160L,7,16
new25798,18165120521996176L,64,16
new41265,18085398454766736L,69,16
new27177,9429775553465488L,55,16
new50736,3660018466508432L,7,16
new38057,3729844979453840L,-1,16
new36237,3660018466770576L,6,16
new50056,89966269729936L,39,16
new18884,2392831323590544L,27,16
new24506,10415402926853520L,-1,16
new50222,11409360303949360L,-1,16
new50434,11972310257370672L,-1,16
new20533,9359870690446736L,78,16
new7485,3942077549531024L,3,16
new39545,12464641318585456L,0,16
new11838,2393381070491280L,26,16
new24816,9430256598191248L,58,16
new38717,3729844978405264L,-1,16
new39546,12464675678061680L,0,16
new58479,440675011202960L,58,16
new14031,3379127613410960L,4,16
new39536,12464675678323824L,0,16
new58841,9149400052666256L,69,16
new65342,9641982369238416L,-1,16
new29173,12456111521664144L,0,16
new38771,18438039966387568L,55,16
new14015,4091028089341488L,34,16
new33071,9431381894040720L,58,16
new63995,12411899404658000L,0,16
new18763,2402178229077552L,36,16
new28951,13019052885150864L,0,16
new31187,12455561740947344L,0,16
new19018,2965128182498864L,35,16
new26419,11400038094245776L,57,16
new32942,10415437284494736L,15,16
new33091,9431390483713168L,65,16
new28651,9359905048087952L,45,16
new28800,10416545385794704L,40,16
new5523,19141745678011792L,-1,16
new25700,19703596103028112L,30,16
new47514,18648082120215952L,67,16
new49818,18649181631843472L,69,16
new26732,1847826028178832L,60,16
new58787,18436974780157840L,66,16
new41141,18438074326125712L,55,16
new49810,18649215991581840L,68,16
new27405,1847826028703120L,-1,16
new45787,19211066450152592L,70,16
new19120,21762359945932176L,-1,16
new35766,2401903351433104L,27,16
new41142,18438039966387344L,55,16
new22880,3951425587561552L,5,16
new58821,18436974781206416L,66,16
new1175,21965531502404688L,7,16
new55739,19562797427920016L,-1,16
new16881,22043843511987600L,4,16
new32184,9431390483713392L,63,16
new41151,18438074327174288L,55,16
new63120,19423186295049616L,-1,16
new16522,22043834922053008L,3,16
new19114,20837982320256336L,9,16
new19155,20978719808578896L,39,16
new58802,18436940420419472L,66,16
new14113,21963882227098960L,8,16
new19459,20978719808841040L,38,16
new45319,19422095373094032L,-1,16
new64853,9640598341209232L,51,16
new47746,11980340008906128L,61,16
new3429,18366520189373584L,61,16
new50436,11409085426304912L,36,16
new56151,12958607662433360L,0,16
new13595,18366519652773008L,64,16
new23993,9430256598191472L,60,16
new46555,11989137175881104L,34,16
new20528,12455879602080912L,0,16
new28671,2419538260395312L,34,16
new54425,12464675695101072L,0,16
new48158,3659503087210128L,5,16
new21792,18647797578648976L,49,16
new23925,3660009885486736L,7,16
new38232,10300322203567472L,68,16
new39435,3729836397907600L,5,16
new38215,10300322203829616L,68,16
new38067,3660009884962448L,3,16
new8177,9430256555724688L,66,16
new8594,10415402901687696L,-1,16
new13765,3457708318001040L,1,16
new48159,3659503086161552L,4,16
new59056,18436906088205680L,52,16
new59083,18436940448468336L,52,16
new63222,2392831331978896L,29,16
new7847,1848032186609040L,58,16
new18766,2402178229077904L,27,16
new8389,2824426160702864L,11,16
new25909,1848023596674448L,59,16
new27712,1848057956937104L,-1,16
new6089,22043053246918032L,-1,16
new13722,3457709391267728L,3,16
new18837,10415437261426064L,-1,16
new23902,3457709408044688L,12,16
new26553,2393381078879888L,27,16
new30792,20996319250752912L,36,16
new39436,3729836396859024L,4,16
new59084,18436906088729968L,51,16
new8527,9430247966052240L,59,16
new24499,9430248016645264L,58,16
new25453,1848057956412816L,60,16
new15522,9077967289093264L,38,16
new15370,9640917242514576L,37,16
new27171,9429775575747728L,56,16
new5555,9429775576534160L,53,16
new10433,9641982394404240L,35,16
new15381,9640882882776208L,36,16
new24828,11400029512961680L,57,16
new48208,12464907572742032L,0,16
new50230,11409360303949712L,46,16
new42133,11831608235574672L,3,16
new52483,9431381868874896L,54,16
new27174,9429775576796304L,56,16
new40283,3660009869758352L,3,16
new5575,9429775577582736L,54,16
new52597,9431390458547344L,59,16
new3780,12737045348813968L,0,16
new53121,3660018459430800L,7,16
new47396,11981104504696208L,61,16
new48343,10416545360628880L,-1,16
new58068,440640629182352L,57,16
new60343,13027841469891728L,0,16
new5448,19141745669623184L,-1,16
new26801,18156599306882704L,62,16
new35801,21762359955369360L,-1,16
new35631,18649181623454864L,70,16
new27351,18438074317737104L,54,16
new35623,18649215983193232L,69,16
new50704,3730119848972176L,9,16
new27402,1847826037091728L,-1,16
new45796,19211066441763984L,70,16
new19113,21762359954320784L,-1,16
new27359,18438039957998736L,54,16
new3860,3950326067545424L,4,16
new3861,3951425579172944L,4,16
new8019,21497945334229136L,-1,16
new50443,11409085426304816L,-1,16
new20427,21965531494016080L,6,16
new20596,21964431982388560L,8,16
new21115,20979235204916560L,35,16
new23323,21419081479529552L,7,16
new50235,11972035379726128L,-1,16
new55736,19562797419531408L,-1,16
new26822,18156564947144336L,61,16
new51593,3730119847923600L,8,16
new20803,22034765293086032L,11,16
new31812,19423194859555984L,37,16
new58073,440640629182320L,57,16
new5525,9078199217327248L,39,16
new58323,9175504595453584L,61,16
new8611,9430256589278576L,61,16
new35769,2401903351433008L,38,16
new47317,11989137167230352L,32,16
new47751,11980340000517520L,62,16
new58829,18436906054651792L,61,16
new14908,2419538251744560L,32,16
new35598,2964853304854320L,37,16
new1202,1285082770050416L,44,16
new31717,4090753211696944L,36,16
new37557,12958607654044752L,0,16
new37760,12957508142417232L,0,16
new8631,9430256589802864L,59,16
new18858,9430290949016944L,62,16
new52488,19422086760353168L,37,16
new3835,12737320226720912L,0,16
new30847,11400312963501968L,62,16
new58936,18436897464979344L,59,16
new46563,11989137167492496L,33,16
new14927,2419538252006704L,33,16
new40893,18436897515572368L,63,16
new46176,13027841453114704L,0,16
new25806,18165120521995920L,65,16
new28607,2534118594006416L,7,16
new50732,3660018466508688L,6,16
new38049,3729844979453584L,-1,16
new58539,10300322212218224L,69,16
new36226,3660018466770832L,5,16
new50060,88866758102160L,40,16
new5028,22043053238005136L,8,16
new18720,2392831323590288L,28,16
new29835,20996319242102160L,37,16
new39092,9359870690446480L,77,16
new7499,3942077549530768L,4,16
new20524,10415411516525712L,-1,16
new27709,1848057965325712L,-1,16
new6086,22043053238529424L,-1,16
new11835,2393381070491536L,25,16
new30788,20996319242364304L,37,16
new40511,18436906097118576L,51,16
new59523,9359870153845904L,71,16
new38714,3729844978405008L,-1,16
new13667,3379127613411216L,3,16
new1657,22034765318251664L,6,16
new54665,12464675695101040L,0,16
new65202,9642016728976528L,-1,16
new58966,9430875062996112L,55,16
new59033,9149400052666000L,68,16
new3775,12737045341473936L,0,16
new65207,9641982369238160L,-1,16
new34957,12456111488110480L,0,16
new38924,18436940454759792L,56,16
new59272,9359904511487120L,78,16
new32938,9430282382412944L,57,16
new62464,12411899404657744L,0,16
new20508,12455561774501008L,0,16
new20515,12455570364435600L,0,16
new26412,11400038094245520L,58,16
new33075,10416536796122512L,14,16
new33208,9430290972085392L,64,16
new3773,12737045340425360L,0,16
new18582,9430282381888656L,65,16
new18773,9430290971823248L,64,16
new47918,9359905048087696L,46,16
new59028,18436940453973360L,51,16
new28633,10415445874166928L,41,16
new47385,11981104513084816L,60,16
new19213,2815045970742096L,5,16
new49674,1143607646800784L,20,16
new45771,651026437540752L,-1,16
new14185,3940945877584720L,4,16
new54649,3940944803826512L,4,16
new55236,18648064940346000L,-1,16
new65803,3940944770271568L,5,16
new8442,379412973982352L,64,16
new9491,98487744631440L,-1,16
new3211,3395629700909648L,4,16
new14194,3940980237323088L,5,16
new54646,3940979163564880L,5,16
new35984,2392833504594768L,33,16
new53244,4081688699767120L,28,16
new29858,12455561707392880L,0,16
new65758,4081682257545552L,31,16
new29524,3942079730862928L,5,16
new9147,9431374377601648L,49,16
new32105,3942079731125072L,4,16
new54883,10837614836345456L,76,16
new43936,9104587470443152L,-1,16
new55987,12948127952456528L,0,16
new65506,9644215752231248L,-1,16
new56959,9713732482246800L,-1,16
new59091,9149401159977808L,60,16
new44145,9386612228723344L,63,16
new62146,12948162312194896L,0,16
new63578,9644215751444816L,72,16
new52899,9644215753279824L,-1,16
new51388,4011853630409328L,7,16
new6216,3942077515976560L,2,16
new7010,11400038127799120L,53,16
new17079,19852819901735536L,-1,16
new65601,12402553564474256L,0,16
new48630,12949261805996880L,0,16
new55785,440683097828208L,63,16
new7469,12402553564998544L,0,16
new14374,3379136236898928L,3,16
new46198,12949261805734736L,0,16
new17187,18657693988328336L,-1,16
new24684,18720931736463504L,43,16
new30663,18156600414194512L,48,16
new41674,21955325596576592L,9,16
new34812,19291021536150288L,43,16
new36017,18651415006447952L,71,16
new61351,18647833012112016L,-1,16
new8203,21955909703477840L,5,16
new33571,18651415006185808L,71,16
new45789,651258365774736L,-1,16
new48735,3659503052607376L,2,16
new2932,3395629724240784L,6,16
new5842,18017244295768208L,22,16
new26435,21955909702167120L,5,16
new39884,18436889982093936L,53,16
new18352,11963262916921456L,36,16
new30671,18156566054456144L,49,16
new40130,3729836363304848L,2,16
new18530,11400312963500144L,37,16
new19475,18651415007496528L,71,16
new64393,3940979153865360L,5,16
new27035,21955909702429264L,4,16
new64449,3940979154127504L,4,16
new65707,3395629725027216L,7,16
new40120,21674416439126128L,5,16
new21290,18375119519716240L,-1,16
new51306,4011578752764528L,-1,16
new10549,11962979466381712L,17,16
new21183,18375085159977872L,-1,16
new1671,2393114816072304L,27,16
new2428,20978719808578096L,38,16
new51120,19844263270165360L,-1,16
new51227,18375085159191440L,57,16
new57522,21533678949951600L,41,16
new17330,18719498291145584L,51,16
new24610,9385478335337104L,74,16
new37568,20829425689734032L,-1,16
new56021,440451169594256L,64,16
new36602,21674416439126160L,5,16
new7587,379412965593744L,65,16
new8629,98487753020048L,-1,16
new29359,3396145096460880L,9,16
new37670,3660009918516048L,1,16
new15517,18016962438547600L,22,16
new51511,4011578752764560L,-1,16
new55639,9712864898853744L,59,16
new53069,4081680118483280L,31,16
new56045,440451170642832L,64,16
new15532,18016996798285968L,21,16
new1676,2393114816072336L,27,16
new6698,379412966642320L,65,16
new29511,3942079739251536L,6,16
new32101,3942079739513680L,5,16
new36099,9429759469636432L,48,16
new42160,9666987668050576L,44,16
new63489,9105687007236752L,-1,16
new29028,18719807528790896L,60,16
new42536,11830807511217040L,4,16
new41138,9385512691929744L,89,16
new61350,18647833012111984L,-1,16
new1674,12667209173257040L,0,16
new45794,651258365774704L,-1,16
new63989,12403343814339152L,0,16
new2618,11400029546515280L,54,16
new36125,9429759470685008L,49,16
new48738,3659503052607344L,2,16
new41009,9385478332191376L,88,16
new4245,9430240483166832L,57,16
new15430,11963262916921488L,36,16
new40135,3729836363304816L,2,16
new45625,11830807493390992L,5,16
new13122,11400312997055120L,64,16
new44326,9385478331667088L,82,16
new48635,12949261814385488L,0,16
new56978,9385512692978320L,90,16
new14207,9430274842905200L,58,16
new45545,11830807493128848L,4,16
new46202,12949261814123344L,0,16
new32571,18657693979939728L,-1,16
new49682,1143607646800720L,19,16
new58003,1144389330848656L,20,16
new42071,3941528910727824L,7,16
new59161,1144397920783248L,21,16
new61247,18651415014836560L,70,16
new2098,20837989586088848L,39,16
new19505,18651415014574416L,71,16
new54232,9712608274574192L,-1,16
new51387,4011853630409360L,7,16
new6209,3942077515976592L,2,16
new43402,3941528909417104L,8,16
new15619,20837989568000656L,39,16
new25791,565513899788688L,26,16
new43174,3941528909679248L,8,16
new14478,3379127579856528L,3,16
new15666,20837989568262800L,39,16
new55780,440683097828240L,64,16
new14480,3379136236898960L,3,16
new55034,18436958707599984L,56,16
new49680,1143607646800752L,20,16
new45783,651026437540720L,-1,16
new55234,18648064940345968L,-1,16
new65775,12402553549269584L,0,16
new54654,18436958708648560L,57,16
new10726,11962988047665552L,16,16
new29844,12455561707392912L,0,16
new47118,18436924347861616L,56,16
new33625,18375944125387664L,70,16
new35317,18094469148611472L,72,16
new62423,637016514267472L,28,16
new62428,637016514005328L,28,16
new6142,2824158532375440L,-1,16
new23707,706533244283024L,53,16
new5921,21955634825833296L,5,16
new19890,97388233003664L,-1,16
new52376,9385512719192720L,66,16
new14193,3379129795529552L,4,16
new14435,3942079748950864L,5,16
new16286,18375944126436240L,70,16
new24731,21955634824260432L,10,16
new51173,4082232004708688L,30,16
new52222,9385478359454352L,67,16
new62402,637016515316048L,29,16
new7080,2393383251757904L,38,16
new18849,11962988047665264L,17,16
new27013,2824158530540432L,-1,16
new18593,11400038094243952L,18,16
new8960,9430274865711728L,49,16
new23758,565795757009040L,28,16
new25105,2824158531326864L,-1,16
new29764,3379129794218832L,4,16
new24591,9385478358930064L,73,16
new24956,21955634824784720L,4,16
new8951,9430274865973872L,48,16
new31968,3379129794480976L,4,16
new36014,2964859478118800L,37,16
new47614,11981104513084272L,20,16
new54773,10837614836345712L,77,16
new46280,3659511702309488L,4,16
new52172,9105686982070928L,-1,16
new63615,18375944127484816L,69,16
new24423,9640633774672528L,-1,16
new62145,12386311870401360L,0,16
new18665,378313464451728L,65,16
new62256,12949261823822672L,0,16
new65617,12402553549269904L,0,16
new6958,3942086173018736L,3,16
new16278,2392839946816112L,26,16
new17406,19852819901735792L,-1,16
new48484,12386311869352784L,0,16
new14164,3379127579856752L,2,16
new46440,12386311869090640L,0,16
new41994,21955325596576336L,10,16
new29357,3396145096461200L,7,16
new32684,3466513840655248L,5,16
new37675,3660009918515856L,3,16
new36118,2393108374113104L,47,16
new48510,3659503052607120L,3,16
new48514,3659511709649552L,3,16
new35899,2392839955204752L,27,16
new59060,160299572005776L,74,16
new64252,4081957127063888L,-1,16
new21615,4029445539367824L,7,16
new39876,3729836363304592L,3,16
new9976,3466513839344528L,4,16
new51266,4081963569023312L,28,16
new15181,3466513839606672L,5,16
new10697,12667209139701904L,0,16
new32828,9640865702906512L,-1,16
new63991,12403343814339472L,0,16
new5457,11400029546515088L,58,16
new15605,11962979466381456L,18,16
new36557,21533129203050608L,-1,16
new39879,18436889982094160L,52,16
new2623,20978719808578352L,37,16
new13134,11400312997055312L,-1,16
new35920,2393114832849520L,32,16
new50496,13036635667311504L,0,16
new51332,19844263270165104L,-1,16
new61121,19281322443541104L,65,16
new17082,18719498291145328L,51,16
new34281,21551262277364080L,34,16
new53048,20688986618048400L,60,16
new35906,9429759469636208L,48,16
new62538,637016522656080L,28,16
new37857,20829425689733776L,-1,16
new62403,637016522393936L,28,16
new17952,659788430611088L,57,16
new43108,21674416439126416L,4,16
new17762,378313453965968L,66,16
new13840,12667209139701872L,0,16
new35207,9640865702906480L,-1,16
new11668,18016962438547856L,23,16
new18859,11400029512960112L,19,16
new35907,9429759470684784L,49,16
new3209,3395629724240464L,3,16
new18604,11962979466381424L,18,16
new4236,9430240483167056L,59,16
new14163,3379129802607440L,4,16
new16784,378313455014544L,66,16
new29743,3940980227623760L,7,16
new35846,2393114832849552L,31,16
new50498,13036635667311472L,0,16
new61137,19281322443541136L,66,16
new64392,3940979153865552L,3,16
new48702,9431374352435824L,48,16
new64236,3379129802869584L,3,16
new31964,3940980227885904L,6,16
new47619,11981104504695664L,21,16
new61426,3395629725026896L,9,16
new64231,3940979154127696L,2,16
new32321,9644215777397072L,29,16
new42365,11830807511216784L,5,16
new49699,9386612203557520L,90,16
new37676,3660009918515824L,3,16
