名称,状态,最优步数,类型
new98342,21402363587815580L,4,28
new22422,3697177482781340L,-1,28
new49534,1144749246763932L,24,28
new75199,21683814322146716L,2,28
new10105,3677955315520412L,6,28
new29986,3751138570807100L,51,28
new46646,11559306201977756L,35,28
new41233,10426808118546332L,66,28
new43330,11559306201715612L,36,28
new63637,19426860044396156L,46,28
new78144,18034578246668956L,52,28
new28652,3751138571331388L,45,28
new67644,1144131901821340L,-1,28
new47516,1144131901559196L,-1,28
new67318,19532413126590588L,54,28
new10844,3680762847823676L,46,28
new62545,1143622940037532L,20,28
new29363,2552124128154524L,23,28
new60499,1143649749816220L,37,28
new11046,11276653381620124L,3,28
new60501,1143649749554076L,37,28
new6948,1419626043674524L,42,28
new10107,2552124126843804L,21,28
new67631,1144097543131548L,18,28
new14465,2552124127105948L,22,28
new47510,1144097542869404L,18,28
new103185,21402133197294972L,32,28
new62893,18406514863679068L,81,28
new104920,18015646805513116L,33,28
new14350,3669710084278620L,8,28
new15009,3669710085065052L,7,28
new6787,21402088710432924L,6,28
new6158,1420175799488380L,43,28
new7063,18018385928196508L,-1,28
new44341,9399314535966300L,93,28
new38509,3388309179288188L,30,28
new97124,18015646804464540L,33,28
new5989,1518032334119036L,-1,28
new35580,82893693848732L,58,28
new40119,10427082996453276L,67,28
new38505,3388309179026044L,29,28
new76216,18034303368762012L,51,28
new6530,1518032333856892L,-1,28
new29707,3662080008521340L,38,28
new30195,3669710086113628L,8,28
new42377,11559580006618012L,52,28
new74183,20552759951238716L,35,28
new10438,2538379158488700L,43,28
new64373,1143897817944476L,21,28
new91193,18015646803678108L,34,28
new5062,18018385927147932L,-1,28
new21044,18088753597583772L,-1,28
new46580,12676892159150428L,0,28
new5142,18018385926623644L,50,28
new45553,12685411193983900L,0,28
new46933,12676892159936860L,0,28
new686,9090075768720540L,98,28
new5909,1419900921581468L,43,28
new21465,18088753596535196L,-1,28
new29979,3751138570807132L,50,28
new40236,10525214408990844L,98,28
new29884,3751147160741724L,49,28
new40454,10427357874360188L,67,28
new28648,3751138571331420L,46,28
new40759,10525214408728700L,98,28
new60152,12676892160985436L,0,28
new2169,2534814067200924L,45,28
new10842,3680762847823708L,46,28
new28379,3751147161003868L,48,28
new7295,3677955339637660L,6,28
new29943,3662045648783260L,-1,28
new7302,3677955339375516L,6,28
new52454,12704376737522492L,0,28
new63034,3378885761520540L,4,28
new67521,1145231404011932L,-1,28
new44937,12676640904317052L,0,28
new47307,1145231403749788L,-1,28
new47259,11559306227143580L,43,28
new13044,12403085815649180L,0,28
new69622,21728712064254332L,41,28
new2581,19158270548971932L,34,28
new9709,9089800930398108L,72,28
new39848,83168571755932L,60,28
new47260,11559306226881436L,44,28
new103187,21402133203324284L,32,28
new44427,11551058757946524L,47,28
new63599,3378885762569116L,5,28
new103687,21402133203586428L,32,28
new28376,3751147169392188L,45,28
new29339,10150831818658716L,37,28
new47540,1144097519014300L,18,28
new53696,1144096411734940L,15,28
new56661,12403085814600604L,0,28
new80370,74380866294172L,66,28
new22377,3697177482781500L,1,28
new54045,12403085814076316L,0,28
new66883,2253054575203228L,29,28
new5507,9090350646627740L,97,28
new19432,2552124152009628L,35,28
new43009,82618855526300L,61,28
new82464,21747395910173788L,64,28
new69629,21728712064254300L,42,28
new19430,2552124152271772L,35,28
new80340,74380865245596L,65,28
new47539,1144131878752668L,19,28
new58281,1144749268784028L,-1,28
new79586,21747387320501340L,52,28
new2092,2588388457210780L,-1,28
new58285,1144749268521884L,-1,28
new66464,2253054574154652L,29,28
new41653,11550809716951164L,36,28
new80240,21677019683882588L,51,28
new87040,21402088694704252L,8,28
new74101,18052404239774620L,-1,28
new30193,3669710109444444L,7,28
new41686,3389400059826044L,34,28
new42383,3669710110230876L,7,28
new72796,18052404239250332L,-1,28
new71696,21684088730298524L,5,28
new15222,18015638239695772L,25,28
new42446,83168611340156L,62,28
new96957,12402802356196252L,0,28
new14202,18015646829630364L,26,28
new78768,18017228458660764L,-1,28
new557,19157995671064988L,34,28
new13332,9090075808305052L,73,28
new2590,19157980638712220L,-1,28
new104529,18015638239171484L,38,28
new80102,21747387354056252L,46,28
new101925,19157980638450076L,-1,28
new75603,18017228457874332L,-1,28
new80081,21747387354318396L,45,28
new80304,21677019683882556L,51,28
new104905,18015646828843932L,32,28
new60153,12676892184316252L,0,28
new13167,12676892185102684L,0,28
new3593,19157946280022428L,47,28
new42505,82893733433244L,62,28
new101364,18017228460757916L,22,28
new13239,9090350686211964L,73,28
new101486,19157946279760284L,47,28
new89164,21402363572086908L,6,28
new68070,20558257542932636L,37,28
new41509,11550534839044220L,37,28
new28525,2552606295626140L,14,28
new57855,10150831808172956L,29,28
new73847,21683814925396124L,5,28
new102637,9081554359619996L,93,28
new29415,2538380232804156L,34,28
new70172,2552606295888284L,14,28
new49527,1143649735136156L,23,28
new67517,1145231412400540L,-1,28
new5166,3378894343066524L,3,28
new47304,1145231412138396L,-1,28
new47704,10150831807910812L,28,28
new71803,21683814926182556L,6,28
new75353,21683814322146460L,1,28
new10157,2538380231493436L,36,28
new42504,82893733433212L,62,28
new98313,12403077234103196L,0,28
new102626,9081554358571420L,92,28
new29865,3751147160741436L,45,28
new37592,10426833955457692L,37,28
new82141,19158279130255772L,36,28
new12532,10427085236243292L,-1,28
new14499,2538380231755580L,35,28
new41423,10426808118546076L,66,28
new63706,19426860044396412L,46,28
new103178,21402133211712892L,32,28
new89290,21402363572086940L,6,28
new14174,12402544649507740L,0,28
new53748,10427085235456860L,49,28
new71105,20558257542932604L,38,28
new103665,21402133211975036L,31,28
new21140,3378894344115100L,4,28
new2094,2588388457210684L,-1,28
new10574,2538379158488892L,37,28
new87428,21683814927231132L,6,28
new28368,3751147161003580L,44,28
new59698,11545562307675964L,58,28
new95501,11277177360028060L,3,28
new98039,12403077233054620L,0,28
new79755,74372284748188L,66,28
new75218,21684088730298492L,6,28
new97937,12403077232792476L,0,28
new18245,2253063156749212L,37,28
new7166,1419626043674268L,41,28
new46679,11545562306627388L,57,28
new13329,9090075808305020L,73,28
new43355,11545562306365244L,56,28
new79718,74372283699612L,66,28
new53032,10150822177477020L,26,28
new60110,1144749260395420L,-1,28
new60112,1144749260133276L,-1,28
new590,2253063155700636L,37,28
new74097,18052404248163228L,-1,28
new24333,3388309163559548L,25,28
new27884,2269728988533148L,6,28
new30925,3389400051437436L,34,28
new28630,3388309163297404L,25,28
new72792,18052404247638940L,-1,28
new43005,82618855526268L,61,28
new6185,18017228467049372L,-1,28
new80082,19158004252348828L,36,28
new4032,2573545293768316L,56,28
new29817,3662080008521596L,39,28
new44560,11550783880039580L,47,28
new74343,20552759951238972L,36,28
new80369,19157980630323612L,-1,28
new2095,2588388457210748L,-1,28
new82359,19157980630061468L,-1,28
new41665,11550809716951196L,35,28
new90327,21402088694704284L,8,28
new101397,18017228466262940L,-1,28
new101490,19157946272682396L,46,28
new45015,12676640904317084L,0,28
new54196,11276928242749852L,3,28
new47185,12676615067405468L,0,28
new93023,19157946271633820L,47,28
new106470,18052404251308956L,22,28
new41542,3388309164608124L,25,28
new9708,9089800930398076L,72,28
new94982,19157946271371676L,47,28
new51615,10151097055383964L,25,28
new66706,19434016030329500L,69,28
new3423,2573545293768284L,55,28
new101901,19157980632420764L,45,28
new25580,3751130484704348L,54,28
new6610,3660946137156508L,-1,28
new33918,9099171786730908L,87,28
new40445,3379444400344732L,6,28
new17750,3415753936693916L,-1,28
new25925,10150830524927900L,-1,28
new33923,9099171786993052L,86,28
new40449,3379444400082588L,6,28
new60420,1143931372384124L,31,28
new51195,3378886063509148L,4,28
new99451,20284100947816348L,6,28
new40890,3378886063247004L,4,28
new80539,19158578981318268L,25,28
new48628,10154704022613404L,56,28
new97205,21395552191466332L,41,28
new12390,11260263793757852L,31,28
new38436,10436178998996380L,66,28
new41091,3379444401393308L,7,28
new48165,9099171785682332L,86,28
new11545,18015912848911516L,27,28
new38728,10436153229192604L,42,28
new41099,3379444401131164L,7,28
new42516,364378432750716L,70,28
new48174,9099171785944476L,85,28
new51172,3378886064557724L,5,28
new40889,3378886064295580L,5,28
new54444,1144171890552732L,33,28
new57028,1143648450056092L,-1,28
new86556,21395552190417756L,41,28
new89201,20285303521882012L,27,28
new99157,20284204027031452L,27,28
new46839,1129353959788188L,28,28
new90313,21395552190155612L,40,28
new104536,18015844162989724L,26,28
new99044,20284212616703900L,-1,28
new36527,2253054876929692L,29,28
new43923,3379470088358812L,-1,28
new104194,18015844699590300L,26,28
new64472,2253613180734620L,31,28
new47333,2253054877191836L,28,28
new52720,10151130609823356L,36,28
new6112,1428971154320796L,68,28
new15675,19141812753656988L,-1,28
new81559,21747395910175580L,-1,28
new97131,21393353168210300L,35,28
new6070,1428979744255388L,67,28
new46840,1129353958739612L,28,28
new83146,20557983729640604L,35,28
new12849,21410026575441052L,3,28
new48427,10151371127991964L,41,28
new55327,364378432750684L,70,28
new36529,2253054875881116L,30,28
new81398,21677028273817948L,-1,28
new58199,127157389043868L,-1,28
new64086,2253613179686044L,32,28
new80718,21747387320503132L,45,28
new47323,2253054876143260L,29,28
new19399,21719856622100636L,-1,28
new36056,3706007868432476L,-1,28
new57895,1144197669007228L,34,28
new73936,21684089769747868L,5,28
new74433,21683814925395804L,6,28
new104445,21409743123590556L,3,28
new85151,21410284264041628L,11,28
new28192,10151104865972124L,25,28
new40981,3379160940629660L,4,28
new60415,1143657031339900L,35,28
new85148,21410284264303772L,10,28
new51127,3379160941416092L,5,28
new70598,18052421687291036L,-1,28
new96005,21409743123066268L,-1,28
new81742,19158312684695164L,26,28
new72956,21692893111266716L,4,28
new88500,20284384390229660L,11,28
new40594,3379504471165564L,37,28
new42904,75472029945724L,60,28
new76823,19158553202863772L,23,28
new91502,18035986192477596L,38,28
new104639,9081306625952924L,67,28
new11066,18016187718429852L,28,28
new40583,3379504470903420L,36,28
new40978,3379160941678236L,5,28
new46750,1131003192627068L,31,28
new55430,364103554843772L,71,28
new91503,18035986192215452L,38,28
new7132,18016188255030428L,34,28
new17000,3706042261726844L,39,28
new22512,3697246101596796L,44,28
new35878,2256903099469692L,32,28
new51109,3379160942464668L,6,28
new55750,1143923865415580L,31,28
new104138,18015638541160092L,33,28
new17266,3706042261988988L,38,28
new17820,3415788304820860L,44,28
new90953,18016196827925916L,37,28
new101321,18016196844702876L,38,28
new103596,18015647130832540L,38,28
new56868,1143922791100316L,32,28
new74591,1129628871511196L,34,28
new62133,18106353861864860L,69,28
new76628,18035986191429020L,37,28
new29733,10151379743879036L,27,28
new74873,1129628871249052L,35,28
new86058,74098782588060L,65,28
new62127,18106353861602716L,70,28
new76633,18035986191166876L,37,28
new56882,1143923864367004L,31,28
new63907,2253329721281692L,31,28
new75632,18017304425131164L,-1,28
new104856,18015586464427676L,50,28
new77120,19161886097485212L,26,28
new81082,18035986190642588L,27,28
new10789,21409743107861660L,-1,28
new14148,19142087623175324L,-1,28
new74577,1129628870462620L,35,28
new76634,18106353860816284L,68,28
new85671,74107371211932L,66,28
new9586,9082654104817532L,87,28
new66009,19443352483933596L,41,28
new70044,20558258582381980L,40,28
new74872,1129628870200476L,35,28
new86044,74098781539484L,64,28
new10750,21409751697534108L,4,28
new42657,364103554843740L,71,28
new65753,19443361073868188L,40,28
new76629,18106353860554140L,69,28
new106132,21410284282129820L,4,28
new36015,3706042228170844L,-1,28
new63906,2253329720233116L,32,28
new67906,18052497386097820L,-1,28
new69231,20567061923900828L,36,28
new105572,19141547035578012L,-1,28
new57799,3751121903160156L,45,28
new106017,19141538445905564L,-1,28
new22427,3697211741858460L,-1,28
new41058,3379435818798748L,6,28
new56870,1143922791100284L,33,28
new100736,21719856622100572L,41,28
new12471,11260263786417820L,30,28
new17754,3415753945082524L,-1,28
new41051,3379435818536604L,5,28
new87000,21410026566003868L,2,28
new40416,3379470111427228L,-1,28
new7788,3378894645055132L,3,28
new76906,19158587562602108L,26,28
new86975,21410026565741724L,3,28
new40410,3379470111165084L,-1,28
new7244,3378894644792988L,4,28
new52900,10136561778773916L,31,28
new41057,3379435819847324L,7,28
new47850,9362480896429980L,96,28
new12455,11260263785369244L,31,28
new36590,10435629209628572L,69,28
new10990,18015912840522908L,27,28
new41050,3379435819585180L,6,28
new64512,19426860010843772L,40,28
new106370,19532412070137724L,58,28
new6938,18015913377123484L,33,28
new57941,1144163309268892L,35,28
new92846,19424131187772796L,-1,28
new104285,21719890981838972L,40,28
new22805,3378894646103708L,4,28
new36532,2253054869851804L,30,28
new66933,19424131187510652L,-1,28
new17477,10136561794502300L,47,28
new22323,3378894645841564L,5,28
new35530,2253063459786396L,29,28
new101190,18015921966795932L,39,28
new86559,21395552198806364L,41,28
new99110,20284204018642844L,27,28
new81862,18035711279968156L,-1,28
new28194,10151104865972092L,26,28
new96449,21395552198544220L,41,28
new31716,1129362541334172L,28,28
new60418,1143657031339932L,34,28
new81984,18035711279706012L,-1,28
new85341,20285312103165852L,27,28
new98947,20284212608315292L,-1,28
new40891,3378886057217692L,5,28
new64104,2253604599188636L,32,28
new19437,2253063458475676L,27,28
new39625,3378894647152284L,4,28
new19758,2253063458737820L,28,28
new14079,19141812745268380L,-1,28
new58410,1144095664107420L,33,28
new100235,18125038262505340L,58,28
new103418,18019485146230652L,34,28
new16540,1129362540285596L,28,28
new63426,19443086162407324L,47,28
new64103,2253604598140060L,33,28
new74354,20566778489614236L,49,28
new89938,18369955028553628L,92,28
new96428,21719890981838940L,40,28
new100454,21747378738957148L,58,28
new2125,2253063457427100L,28,28
new74013,20566787079548828L,48,28
new29786,10151345384140700L,26,28
new2624,2253063457689244L,29,28
new57026,1143648450056060L,-1,28
new87226,21684089794913436L,6,28
new40113,3379169522175644L,6,28
new54474,1144206250291068L,32,28
new104565,21409751704874396L,3,28
new84041,20284375808945820L,6,28
new103732,18052421695679644L,-1,28
new7852,3379169522962076L,4,28
new96035,21409751704612252L,4,28
new77582,19158304103411324L,26,28
new52795,10136836656680860L,32,28
new5853,9082654065233276L,93,28
new7033,1412479218093692L,40,28
new50282,9362755774336924L,96,28
new74870,1129628864171164L,34,28
new91669,18035977610931612L,30,28
new35666,10435904087535516L,70,28
new73839,1129637454105756L,33,28
new99386,10136836706749596L,34,28
new103281,18035436419886748L,32,28
new11326,18016187726818460L,28,28
new80567,19158544621579932L,22,28
new91673,18035977610669468L,30,28
new40843,3379169523224220L,7,28
new6536,3660980496894844L,41,28
new93873,18016188246642076L,34,28
new103908,18015638532771484L,33,28
new22861,3379169524010652L,5,28
new17818,3415788296432252L,44,28
new6643,10136836705963164L,53,28
new103369,18015647122443932L,39,28
new62265,18106345280318876L,73,28
new76949,18035977609883036L,29,28
new74520,1129637453057180L,32,28
new79582,18035436402061212L,-1,28
new86205,74107363871900L,66,28
new25922,10150830524927868L,-1,28
new62268,18106345280056732L,74,28
new76953,18035977609620892L,29,28
new96142,18016119024119708L,43,28
new60414,1143931372384156L,30,28
new74501,1129637452795036L,31,28
new79825,18035436401799068L,-1,28
new60566,1143923855978396L,30,28
new77340,18035977609358748L,28,28
new97100,21393318808471964L,-1,28
new101410,18017304433519772L,-1,28
new64294,2253338302827676L,30,28
new81295,19161877516201372L,27,28
new48483,10151405487730300L,37,28
new15486,19142087631563932L,-1,28
new43971,3379504448097148L,29,28
new76779,18106345279270300L,73,28
new74871,1129637452008604L,33,28
new86611,74107362823324L,65,28
new40083,75471990361468L,56,28
new41323,10419661292965500L,62,28
new76786,18106345279008156L,74,28
new82972,20558258607547548L,34,28
new85669,74098773150876L,65,28
new64317,19442811284500380L,47,28
new74857,1129637451746460L,32,28
new77361,355582339730588L,66,28
new84580,364378432750748L,69,28
new88477,18369680150646684L,91,28
new56520,126882511136924L,-1,28
new63877,2253338301779100L,31,28
new98585,19157935802936988L,18,28
new105061,18052497394486428L,-1,28
new105870,19141547027189404L,-1,28
new105335,19141538437516956L,-1,28
new24836,3751130484706140L,40,28
new6294,3660946137156252L,-1,28
new17682,3415753936694172L,-1,28
new60425,1143931372383868L,31,28
new66959,19424131163655548L,-1,28
new99401,20284100947816092L,6,28
new80514,19158038343651196L,-1,28
new80537,19158578981318524L,25,28
new76548,18034337460063612L,51,28
new76334,18125038252019580L,68,28
new100969,19532412061486972L,58,28
new38661,10427108833363036L,49,28
new22789,10154678269324700L,26,28
new35886,91963960143260L,92,28
new75666,18125038251757436L,69,28
new100930,19532412061749116L,58,28
new35922,91972550077852L,91,28
new67493,19434016030327932L,73,28
new6132,18015913368734876L,32,28
new82155,19424131162606972L,-1,28
new82685,19424131162344828L,-1,28
new6078,10154704038342044L,69,28
new11246,2543610462209660L,38,28
new54453,1144171890552476L,33,28
new43896,3379435795730076L,9,28
new89190,20284204010254236L,26,28
new35895,91972548767132L,91,28
new42813,3379444385664668L,8,28
new89676,19158313767399324L,37,28
new46935,1129353959788444L,29,28
new105937,18015844162989980L,26,28
new35901,91972549029276L,91,28
new53072,1147504785173916L,40,28
new43936,3379470088358556L,-1,28
new15368,3669441649575548L,3,28
new64473,2253613180734876L,32,28
new77576,19158304103411612L,25,28
new52716,10151130609823612L,37,28
new2824,9099146035015068L,54,28
new53077,1147496194452892L,42,28
new99153,20285303537610652L,-1,28
new99708,21393353168210044L,34,28
new35876,91972547718556L,90,28
new38674,10427108833363068L,49,28
new46919,1129353958739868L,29,28
new3188,9099171804818844L,92,28
new35887,91972547980700L,90,28
new48422,10151371127992220L,41,28
new53060,1147504784125340L,41,28
new67502,19434016030327900L,73,28
new81927,83176924713372L,65,28
new97168,21410026575441308L,4,28
new99012,20285312127283100L,50,28
new56979,127157389044124L,-1,28
new64087,2253613179686300L,33,28
new11237,2543610462209628L,38,28
new11381,21409743123590300L,2,28
new55393,1144197669006972L,34,28
new74127,21684089769747612L,4,28
new75410,21719856622100892L,-1,28
new88891,21410284264041884L,12,28
new88887,21410284264304028L,11,28
new10786,21409743123066012L,-1,28
new19742,2256903083741052L,46,28
new70700,18052421687291292L,-1,28
new30833,3669166771668572L,1,28
new81740,19158312684695420L,26,28
new69577,21692893111266460L,3,28
new88495,20284384390229916L,11,28
new40248,3379504471165820L,36,28
new43112,75472029945468L,61,28
new92286,18106345289756060L,55,28
new100925,18035977619320220L,30,28
new38853,10426833955456092L,50,28
new76818,19158553202864028L,22,28
new92409,18106353879690652L,56,28
new101032,18035986209254812L,31,28
new11068,18016187718430108L,29,28
new40240,3379504470903676L,36,28
new67341,19434290908234876L,72,28
new81277,18034852319276444L,29,28
new92219,18034887754378652L,40,28
new22372,3697246101597052L,45,28
new55773,1145023377043356L,32,28
new94079,18015638524382876L,32,28
new102558,18016188255030684L,35,28
new104978,18052497404972188L,40,28
new17704,3415788304821116L,43,28
new91871,19141538431225500L,31,28
new11468,2543335584302716L,37,28
new91076,18016196827925660L,36,28
new103021,18016196844703132L,37,28
new25874,10151379743878780L,26,28
new46897,1129628837695388L,30,28
new77990,18034887753330076L,39,28
new105328,18015586464427932L,49,28
new30840,3669166771668604L,2,28
new58847,12676366026409564L,0,28
new100613,19158029762367388L,-1,28
new52609,10150856268779388L,-1,28
new81324,18034886679014812L,28,28
new91392,18016128142003868L,29,28
new14150,19142087623175580L,-1,28
new96004,21409743107861916L,-1,28
new38844,10426833955456124L,50,28
new9799,9082654104817276L,88,28
new46889,1129628836646812L,30,28
new70207,20558258582381724L,39,28
new15369,21410284282129564L,3,28
new67329,19434290908234844L,72,28
new96034,21409751697534364L,5,28
new56571,1145023374946204L,-1,28
new73388,20567061923900572L,35,28
new93681,19161886113213852L,43,28
new93855,19161877523541404L,41,28
new11457,2543335584302684L,37,28
new2667,9099146042355100L,54,28
new22355,3697211741858716L,-1,28
new59711,1143922791100028L,33,28
new2823,9099146042092956L,54,28
new17679,3415753945082780L,-1,28
new22915,10154678278761884L,27,28
new86502,21410026566004124L,3,28
new40346,3379470111427484L,-1,28
new102259,18034328878779772L,50,28
new30893,3669166771668636L,2,28
new76895,19158587562602364L,26,28
new86148,21410026565741980L,4,28
new40353,3379470111165340L,-1,28
new100612,19158029762367356L,-1,28
new52612,10150856268779420L,-1,28
new52890,10136561778773660L,30,28
new2643,9099146041306524L,53,28
new48045,9362480896429724L,96,28
new76332,18125038243630972L,67,28
new36652,10435629209628316L,69,28
new98996,19158313760059292L,36,28
new104262,18035711297793948L,30,28
new2822,9099146041044380L,53,28
new22894,10154678277713308L,27,28
new64543,19426860010844028L,40,28
new75662,18125038243368828L,68,28
new55669,1144163309268636L,35,28
new70783,21719890981839228L,39,28
new6069,10154704046730652L,68,28
new17479,10136561794502556L,48,28
new36881,11541738746023580L,35,28
new42679,11550534839043740L,35,28
new91033,18015921950018716L,35,28
new35880,91963967221148L,93,28
new53173,1147496203890076L,41,28
new89682,19158313759010716L,37,28
new31985,10151104865971836L,25,28
new36081,91963967483292L,94,28
new31708,1129362541334428L,29,28
new85346,20284212591538076L,26,28
new40507,12667561309899932L,0,28
new64108,2253604599188892L,33,28
new81741,19158312684695452L,25,28
new35882,91963966172572L,93,28
new53154,1147496202841500L,42,28
new55732,1144095664107164L,33,28
new99103,20285303529222044L,-1,28
new103328,18019485146230396L,35,28
new36052,91963966434716L,94,28
new69967,20557983704474780L,40,28
new16533,1129362540285852L,28,28
new53076,1147504792513948L,41,28
new67353,19434290908234908L,71,28
new98927,20285312118894492L,51,28
new64107,2253604598140316L,34,28
new83202,18369955062107292L,99,28
new69017,20566787045993628L,36,28
new26610,10151345384140444L,25,28
new11554,2543335584302748L,36,28
new77914,21683814950561628L,4,28
new83019,21684089794913692L,7,28
new34602,9081306601835676L,72,28
new52237,10136836691020956L,-1,28
new11581,21409751704874140L,2,28
new54477,1144206250290812L,32,28
new19739,2256903075352444L,46,28
new84032,20284375808946076L,6,28
new106544,18052421695679900L,-1,28
new10749,21409751704611996L,3,28
new15458,3669441649575580L,3,28
new77578,19158304103411580L,26,28
new52718,10151130609823644L,37,28
new53045,10136836690234524L,61,28
new7103,1412479218093948L,39,28
new54767,9362755807890588L,123,28
new77102,18034843737992604L,30,28
new38689,10427108833363100L,48,28
new48582,9081306600787100L,72,28
new103175,18035436419887004L,31,28
new11329,18016187726818716L,29,28
new80562,19158544621580188L,21,28
new57000,9362781577694364L,-1,28
new6052,18016188246641820L,33,28
new6428,3660980496894588L,42,28
new101360,18017304451345564L,33,28
new93427,19141547012509340L,34,28
new17253,3706042270377596L,38,28
new17701,3415788296432508L,43,28
new17437,10136836672409500L,49,28
new91278,18015647105666716L,35,28
new79996,18035436402060956L,-1,28
new96345,18016119024119452L,44,28
new31626,1129637419241372L,30,28
new77993,18034887761718684L,39,28
new79828,18035436401798812L,-1,28
new40985,3379160918347420L,5,28
new77093,18034878097730972L,29,28
new94121,18016119560720028L,28,28
new97734,21393318808471708L,-1,28
new39720,3379169508282012L,6,28
new80516,19158038343651228L,-1,28
new48478,10151405487730556L,38,28
new15490,19142087631564188L,-1,28
new43987,3379504448096892L,28,28
new44162,9364130130317180L,92,28
new6668,10136836692069532L,-1,28
new41367,10419661292965756L,63,28
new87161,20558258607547804L,35,28
new16429,1129637418192796L,29,28
new64483,19442811284500124L,47,28
new44561,11545561199808380L,64,28
new60200,1145023366557596L,-1,28
new88469,18369680150646428L,91,28
new93679,19161886121602460L,42,28
new98618,19157935802937244L,17,28
new93854,19161877531930012L,40,28
new67556,21674794890824028L,-1,28
new87446,21683814950560924L,7,28
new103191,21410000854920604L,4,28
new103235,21410000855182748L,3,28
new77090,18034878097731196L,31,28
new99681,20284100947815836L,5,28
new40882,3378886029692572L,4,28
new97393,21410000854658460L,4,28
new105980,18125037748955772L,87,28
new53013,10137111534587292L,64,28
new58079,9363030652243356L,121,28
new94672,18035702733025180L,28,28
new96970,21393353168210780L,35,28
new26141,9081031748046492L,54,28
new38359,10436178965441948L,66,28
new94616,18035702732763036L,28,28
new6945,18015913419066524L,32,28
new66271,21674829250562428L,-1,28
new94028,18015913368735644L,35,28
new40880,3378886030741148L,5,28
new67279,21429637050099836L,-1,28
new86257,21411134709771676L,6,28
new103675,21410035214921116L,4,28
new105743,18125037747907196L,86,28
new6839,10137111550315676L,55,28
new52445,1144171890552220L,32,28
new101201,18015922008738972L,40,28
new57911,1129353993604764L,26,28
new66960,18106070402412444L,-1,28
new82242,18035702731976604L,27,28
new11529,18015844162989212L,27,28
new41781,73823904681628L,55,28
new46843,1129353993342620L,27,28
new67007,18106070402150300L,-1,28
new82156,18035702731714460L,27,28
new52436,1144206250290588L,31,28
new74670,1129912297147548L,33,28
new6918,18015844699589788L,26,28
new28457,12386086391975068L,0,28
new36517,2253054843375260L,30,28
new43935,3379470054804380L,-1,28
new52465,1144198733884828L,31,28
new81532,18035702731452316L,28,28
new96966,21393318808472412L,36,28
new77565,19161602638294940L,29,28
new105981,18125037748955740L,87,28
new30191,12386094981647516L,0,28
new57885,1129353992556188L,26,28
new74142,21683608733411164L,36,28
new82157,18106070401363868L,-1,28
new97137,21393353201764732L,36,28
new55621,73832493305500L,53,28
new41765,73823903633052L,55,28
new46844,1129353992294044L,27,28
new82243,18106070401101724L,-1,28
new75053,1129912296098972L,34,28
new28430,12386086393023644L,0,28
new36520,2253054842326684L,31,28
new66243,21674829250562396L,-1,28
new66348,18406514872330844L,82,28
new102950,19141821913484444L,-1,28
new1877,19141813323811996L,-1,28
new81949,18406514872068700L,81,28
new105744,18125037747907164L,86,28
new105875,21712195482823260L,65,28
new24739,21711060495526044L,-1,28
new104541,21409743157144988L,3,28
new3152,21429602698750108L,-1,28
new40996,3379160907075228L,4,28
new49506,1143657031339388L,25,28
new12838,21393318865094812L,-1,28
new96088,21409743156620700L,-1,28
new73316,21692884554886556L,3,28
new96086,21409743156358556L,-1,28
new97489,21393318864832668L,-1,28
new73098,21692893144821148L,4,28
new77836,18034611801108092L,31,28
new40072,75472029945212L,61,28
new1601,18035986175700124L,32,28
new12704,11260538671664284L,31,28
new83964,21411418168438172L,7,28
new98675,21410318673587612L,11,28
new11059,18016187751984284L,29,28
new40994,3379160908123804L,5,28
new98476,21410310083915164L,5,28
new104492,18015637971005084L,25,28
new81276,18034852319276700L,30,28
new17008,3706042228171388L,41,28
new94078,18015638490828700L,34,28
new104648,21409777516883356L,4,28
new96133,20284478896549276L,25,28
new76520,18035986157874588L,36,28
new74879,1129628837694620L,36,28
new16992,12386369859030172L,0,28
new76522,18035986157612444L,36,28
new88218,20285586981072284L,26,28
new96316,20284487486221724L,32,28
new63901,2253329754836124L,30,28
new101241,18015586464427164L,23,28
new64391,2253329755098268L,29,28
new91019,18016128142003612L,30,28
new14144,19142087656729756L,-1,28
new106272,19141537875750556L,-1,28
new5841,9082654104817020L,88,28
new74876,1129628836646044L,36,28
new75558,20557708851734172L,47,28
new106226,21410275725749660L,3,28
new65575,19443361040313756L,39,28
new106101,21410284315684252L,4,28
new36007,3706042261726300L,-1,28
new63899,2253329753787548L,31,28
new69548,20567053367520668L,38,28
new89652,18370229906460060L,102,28
new69345,20567061957455260L,37,28
new35868,3706042261988444L,-1,28
new64375,2253329754049692L,30,28
new10010,3715962797312860L,61,28
new16919,3706007868433052L,-1,28
new73796,21684089803302236L,6,28
new22680,10151379743878556L,25,28
new70557,21692609676979612L,4,28
new7256,3378894611238556L,4,28
new68892,18125046330501756L,90,28
new81334,18034886679015036L,30,28
new46845,1129353986264732L,28,28
new104760,21393353224833148L,-1,28
new7879,18035711297793180L,33,28
new46257,1129362576199324L,29,28
new46258,10136561828843164L,29,28
new94529,18035711314571164L,-1,28
new99419,21393353224571004L,-1,28
new106374,19532412036583292L,57,28
new94474,18035711314309020L,-1,28
new97096,21410060975549852L,5,28
new6939,18015913410677916L,32,28
new52490,1144163309268380L,34,28
new52493,1144198743322012L,32,28
new95850,21711094855264380L,39,28
new101054,21429637058488444L,-1,28
new103612,21410035206532508L,5,28
